datetime,asset,model,feature_set,strategy_mode,cost_regime,signal,trade_action,is_trade_event,y_prob_long,y_prob_short,long_threshold,short_threshold,threshold_feasible,model_params,position,position_change,transaction_cost,raw_return,raw_log_return,gross_return,net_return,gross_equity_curve,net_equity_curve
2024-10-03 07:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5332741737365723,0.4638978838920593,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0098303777949113,-0.0098790149690666,-0.0,-0.0,1.0,1.0
2024-10-03 08:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5643709301948547,0.4361806809902191,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0114853027058592,0.011419847323222,0.0,0.0,1.0,1.0
2024-10-03 09:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5429472327232361,0.4669334292411804,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.008660508083141,0.0086232210116762,0.0,0.0,1.0,1.0
2024-10-03 10:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5254753232002258,0.47476351261138916,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0131654264453349,-0.0132528589104182,-0.0,-0.0,1.0,1.0
2024-10-03 11:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5630781650543213,0.46787145733833313,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0059938128383603,0.0059759213985553,0.0,0.0,1.0,1.0
2024-10-03 12:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5527738332748413,0.4698088765144348,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0019219680953295,0.0019201234778023,0.0,0.0,1.0,1.0
2024-10-03 13:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5423858761787415,0.4685394763946533,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0074812967581047,-0.0075094220221314,-0.0,-0.0,1.0,1.0
2024-10-03 14:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5556853413581848,0.46918681263923645,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0100502512562814,0.0100000833345833,0.0,0.0,1.0,1.0
2024-10-03 15:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.535934567451477,0.474793016910553,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0151167240719477,-0.015232146427803,-0.0,-0.0,1.0,1.0
2024-10-03 16:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5649264454841614,0.4538098871707916,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0120458519525936,0.0119738780924369,0.0,0.0,1.0,1.0
2024-10-03 17:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5560466647148132,0.46615365147590637,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.004223459397197,0.0042145656254194,0.0,0.0,1.0,1.0
2024-10-03 18:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5317828059196472,0.4704653322696686,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0078378895048747,0.007807332811732,0.0,0.0,1.0,1.0
2024-10-03 19:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5080997347831726,0.47113969922065735,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0062594840667677,-0.0062791567741233,-0.0,-0.0,1.0,1.0
2024-10-03 20:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5159918069839478,0.47271040081977844,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0020996373353692,0.0020974361774495,0.0,0.0,1.0,1.0
2024-10-03 21:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5048549175262451,0.4746333360671997,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0003809523809523,-0.0003810249617444,-0.0,-0.0,1.0,1.0
2024-10-03 22:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5139492154121399,0.47744566202163696,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0057164634146341,-0.0057328649272512,-0.0,-0.0,1.0,1.0
2024-10-03 23:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5105076432228088,0.46746256947517395,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0120735914143351,-0.0121470692456136,-0.0,-0.0,1.0,1.0
2024-10-04 00:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5560693740844727,0.453895628452301,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0161008729388945,0.0159726286165971,0.0,0.0,1.0,1.0
2024-10-04 01:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5238127708435059,0.4655493497848511,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0017182130584192,-0.0017196908795265,-0.0,-0.0,1.0,1.0
2024-10-04 02:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5130533576011658,0.47502079606056213,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0034423407917383,0.003436429498581,0.0,0.0,1.0,1.0
2024-10-04 03:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5068822503089905,0.483612984418869,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0022870211549457,0.0022844099026324,0.0,0.0,1.0,1.0
2024-10-04 04:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5075957179069519,0.4794674813747406,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0041833048108004,0.0041745791175888,0.0,0.0,1.0,1.0
2024-10-04 05:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.4966132640838623,0.49646949768066406,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.013823139556902,-0.0139195688185279,-0.0,-0.0,1.0,1.0
2024-10-04 06:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.521849513053894,0.4785996377468109,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0061443932411673,0.0061255934266825,0.0,0.0,1.0,1.0
2024-10-04 07:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.4811789393424988,0.4958919882774353,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0017175572519084,-0.0017190339444768,-0.0,-0.0,1.0,1.0
2024-10-04 08:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.49803557991981506,0.4977538585662842,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0001911680367042,-0.0001911863116424,-0.0,-0.0,1.0,1.0
2024-10-04 09:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.49695825576782227,0.5112051367759705,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.001338432122371,0.0013375372205192,0.0,0.0,1.0,1.0
2024-10-04 10:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5006113052368164,0.4943580627441406,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0024823372159632,0.0024792613061816,0.0,0.0,1.0,1.0
2024-10-04 11:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.4770898222923279,0.49631422758102417,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0047619047619047,0.0047506027585977,0.0,0.0,1.0,1.0
2024-10-04 12:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.47329577803611755,0.5081138014793396,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0077725118483412,-0.0078028752541761,-0.0,-0.0,1.0,1.0
2024-10-04 13:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.49568334221839905,0.49755924940109253,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0061138708444783,-0.0061326370814942,-0.0,-0.0,1.0,1.0
2024-10-04 14:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5313891768455505,0.4802524447441101,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0034602076124568,0.0034542348680876,0.0,0.0,1.0,1.0
2024-10-04 15:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5282099843025208,0.47519999742507935,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0187739463601532,0.0185998909262807,0.0,0.0,1.0,1.0
2024-10-04 16:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5020624399185181,0.5007206201553345,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0005641218503198,-0.0005642810269169,-0.0,-0.0,1.0,1.0
2024-10-04 17:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5057491660118103,0.48302504420280457,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0137347130761993,0.0136412467542062,0.0,0.0,1.0,1.0
2024-10-04 18:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.4927496910095215,0.47805002331733704,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0053823311061617,-0.0053968680354042,-0.0,-0.0,1.0,1.0
2024-10-04 19:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5433847308158875,0.47601091861724854,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0027990296697145,-0.0028029542783686,-0.0,-0.0,1.0,1.0
2024-10-04 20:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5356101989746094,0.4754006862640381,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0001871257485028,0.0001871082426638,0.0,0.0,1.0,1.0
2024-10-04 21:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.4755147397518158,0.5304171442985535,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0003741814780168,-0.0003742515013742,-0.0,-0.0,1.0,1.0
2024-10-04 22:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.47849220037460327,0.5177398324012756,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0005614823133071,-0.0005616400035307,-0.0,-0.0,1.0,1.0
2024-10-04 23:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5083447098731995,0.48265743255615234,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0007490636704119,0.000748783262241,0.0,0.0,1.0,1.0
2024-10-05 00:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5127432942390442,0.4732545018196106,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0031811377245509,-0.0031862082994825,-0.0,-0.0,1.0,1.0
2024-10-05 01:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.49563759565353394,0.4813798666000366,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0086352543645578,-0.0086727542100658,-0.0,-0.0,1.0,1.0
2024-10-05 02:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5121047496795654,0.4737217128276825,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0007574323044878,-0.0007577193012653,-0.0,-0.0,1.0,1.0
2024-10-05 03:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.4877353012561798,0.48409998416900635,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0034110289937465,0.003405224629839,0.0,0.0,1.0,1.0
2024-10-05 04:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.48608922958374023,0.47758665680885315,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0052880075542964,0.0052740751372505,0.0,0.0,1.0,1.0
2024-10-05 05:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.4761936366558075,0.4911348521709442,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0037572797294758,0.0037502387850139,0.0,0.0,1.0,1.0
2024-10-05 06:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.45420265197753906,0.5381777882575989,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0026202507954331,-0.0026236896609889,-0.0,-0.0,1.0,1.0
2024-10-05 07:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5001434087753296,0.4984574317932129,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0001876524676299,-0.0001876700765572,-0.0,-0.0,1.0,1.0
2024-10-05 08:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5035978555679321,0.4915759265422821,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2024-10-05 09:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.47832635045051575,0.49170517921447754,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0022522522522524,-0.0022547923870893,-0.0,-0.0,1.0,1.0
2024-10-05 10:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.4911107122898102,0.49351638555526733,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0003762227238525,-0.0003762935133771,-0.0,-0.0,1.0,1.0
2024-10-05 11:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.4820719063282013,0.4998056888580322,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0013172751223184,0.0013164082766105,0.0,0.0,1.0,1.0
2024-10-05 12:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.4964480400085449,0.5017518997192383,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0031948881789137,-0.0032000027306709,-0.0,-0.0,1.0,1.0
2024-10-05 13:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5186192393302917,0.4794996678829193,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0007541478129715,0.0007538635863999,0.0,0.0,1.0,1.0
2024-10-05 14:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.48056602478027344,0.47556859254837036,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0007535795026376,-0.0007538635863998,-0.0,-0.0,1.0,1.0
2024-10-05 15:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.4951971769332886,0.47945907711982727,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0062217194570135,-0.0062411550104915,-0.0,-0.0,1.0,1.0
2024-10-05 16:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5579641461372375,0.4690236449241638,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.002276607854297,0.0022740203091089,0.0,0.0,1.0,1.0
2024-10-05 17:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5442862510681152,0.4649584889411926,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0051107325383306,0.0050977170716688,0.0,0.0,1.0,1.0
2024-10-05 18:00:00+00:00,XRP,MLP,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5290261507034302,0.4760327637195587,0.5900000000000001,,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0052730696798493,0.0052592157284848,0.0,0.0,1.0,1.0
