datetime,asset,model,feature_set,strategy_mode,cost_regime,signal,trade_action,is_trade_event,y_prob,position,position_change,transaction_cost,raw_return,gross_return,net_return,gross_equity_curve,net_equity_curve
2024-10-03 07:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,LONG,OPEN_LONG,1,0.54404956,1.0,1.0,0.0,-0.0270173683081981,-0.0270173683081981,-0.0270173683081981,0.9729826316918019,0.9729826316918019
2024-10-03 08:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,LONG,HOLD,0,0.54504544,1.0,0.0,0.0,0.0087416440167487,0.0087416440167487,0.0087416440167487,0.9814880994925309,0.9814880994925309
2024-10-03 09:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,LONG,HOLD,0,0.5400997,1.0,0.0,0.0,0.0069181473929509,0.0069181473929509,0.0069181473929509,0.9882781788292475,0.9882781788292475
2024-10-03 10:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,LONG,HOLD,0,0.5468044,1.0,0.0,0.0,-0.0101974397917118,-0.0101974397917118,-0.0101974397917118,0.9782002716031737,0.9782002716031737
2024-10-03 11:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,LONG,HOLD,0,0.5440815,1.0,0.0,0.0,-0.005480052608505,-0.005480052608505,-0.005480052608505,0.9728396826531344,0.9728396826531344
2024-10-03 12:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,CLOSE_LONG,1,0.52302563,0.0,1.0,0.0,0.0061714789508484,0.0,0.0,0.9728396826531344,0.9728396826531344
2024-10-03 13:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.52388954,0.0,0.0,0.0,-0.0156261409273456,-0.0,-0.0,0.9728396826531344,0.9728396826531344
2024-10-03 14:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.51911867,0.0,0.0,0.0,0.0057117424523402,0.0,0.0,0.9728396826531344,0.9728396826531344
2024-10-03 15:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5184705,0.0,0.0,0.0,-0.0041304027142646,-0.0,-0.0,0.9728396826531344,0.9728396826531344
2024-10-03 16:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.4995522,0.0,0.0,0.0,0.0069619315656939,0.0,0.0,0.9728396826531344,0.9728396826531344
2024-10-03 17:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.50425625,0.0,0.0,0.0,0.0008090614886731,0.0,0.0,0.9728396826531344,0.9728396826531344
2024-10-03 18:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.4963721,0.0,0.0,0.0,0.0091129565664731,0.0,0.0,0.9728396826531344,0.9728396826531344
2024-10-03 19:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.507199,0.0,0.0,0.0,-0.0089578326414681,-0.0,-0.0,0.9728396826531344,0.9728396826531344
2024-10-03 20:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.49721754,0.0,0.0,0.0,0.0076425631981187,0.0,0.0,0.9728396826531344,0.9728396826531344
2024-10-03 21:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.49957508,0.0,0.0,0.0,-0.0013856476079346,-0.0,-0.0,0.9728396826531344,0.9728396826531344
2024-10-03 22:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5260135,0.0,0.0,0.0,-0.0008763601840356,-0.0,-0.0,0.9728396826531344,0.9728396826531344
2024-10-03 23:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5269763,0.0,0.0,0.0,-0.0060668079818727,-0.0,-0.0,0.9728396826531344,0.9728396826531344
2024-10-04 00:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.53834087,0.0,0.0,0.0,0.0159582291513458,0.0,0.0,0.9728396826531344,0.9728396826531344
2024-10-04 01:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5230055,0.0,0.0,0.0,-0.0039811798769454,-0.0,-0.0,0.9728396826531344,0.9728396826531344
2024-10-04 02:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.530323,0.0,0.0,0.0,-0.0018895348837209,-0.0,-0.0,0.9728396826531344,0.9728396826531344
2024-10-04 03:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.53650725,0.0,0.0,0.0,0.0028396679772826,0.0,0.0,0.9728396826531344,0.9728396826531344
2024-10-04 04:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.53424436,0.0,0.0,0.0,0.0111812967399986,0.0,0.0,0.9728396826531344,0.9728396826531344
2024-10-04 05:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.53068143,0.0,0.0,0.0,-0.0056724348388024,-0.0,-0.0,0.9728396826531344,0.9728396826531344
2024-10-04 06:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5335257,0.0,0.0,0.0,0.0077267475447719,0.0,0.0,0.9728396826531344,0.9728396826531344
2024-10-04 07:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.52636844,0.0,0.0,0.0,0.0035112862773198,0.0,0.0,0.9728396826531344,0.9728396826531344
2024-10-04 08:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5318029,0.0,0.0,0.0,-0.0019994287346472,-0.0,-0.0,0.9728396826531344,0.9728396826531344
2024-10-04 09:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,LONG,OPEN_LONG,1,0.5404902,1.0,1.0,0.0,-0.0022180881511162,-0.0022180881511162,-0.0022180881511162,0.9706818384801058,0.9706818384801058
2024-10-04 10:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,CLOSE_LONG,1,0.5338576,0.0,1.0,0.0,0.0047328791681608,0.0,0.0,0.9706818384801058,0.9706818384801058
2024-10-04 11:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,LONG,OPEN_LONG,1,0.5428357,1.0,1.0,0.0,0.0154164584968952,0.0154164584968952,0.0154164584968952,0.9856463147567243,0.9856463147567243
2024-10-04 12:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,CLOSE_LONG,1,0.51778764,0.0,1.0,0.0,-0.0078723553806143,-0.0,-0.0,0.9856463147567243,0.9856463147567243
2024-10-04 13:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.52953976,0.0,0.0,0.0,-0.0091392136025504,-0.0,-0.0,0.9856463147567243,0.9856463147567243
2024-10-04 14:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5342576,0.0,0.0,0.0,0.0184470184470182,0.0,0.0,0.9856463147567243,0.9856463147567243
2024-10-04 15:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.52300215,0.0,0.0,0.0,0.009828699803426,0.0,0.0,0.9856463147567243,0.9856463147567243
2024-10-04 16:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5192928,0.0,0.0,0.0,-0.0070216907675193,-0.0,-0.0,0.9856463147567243,0.9856463147567243
2024-10-04 17:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.525512,0.0,0.0,0.0,0.0075614366729677,0.0,0.0,0.9856463147567243,0.9856463147567243
2024-10-04 18:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.51316035,0.0,0.0,0.0,-0.0001389757487318,-0.0,-0.0,0.9856463147567243,0.9856463147567243
2024-10-04 19:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5171965,0.0,0.0,0.0,-0.0012509555910763,-0.0,-0.0,0.9856463147567243,0.9856463147567243
2024-10-04 20:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.52456546,0.0,0.0,0.0,-0.0009741841207989,-0.0,-0.0,0.9856463147567243,0.9856463147567243
2024-10-04 21:00:00+00:00,SOL,CNN,candle_extended,long_only,no_cost,FLAT,HOLD,0,0.5262287,0.0,0.0,0.0,-0.0044577557985651,-0.0,-0.0,0.9856463147567243,0.9856463147567243
