Asset,Model,Model Family,Feature Set,Input Type,Feature Type,Strategy Mode,Cumulative Return no_cost,Cumulative Return with_cost,Number of Trades no_cost,Number of Trades with_cost,Test Avg Return no_cost,Test Avg Return with_cost,Test Sharpe no_cost,Test Sharpe with_cost,Turnover no_cost,Turnover with_cost,Sharpe Cost Drag,Avg Return Cost Drag,Cumulative Return Cost Drag
BTC,GRU,ML,ohlc_raw,ohlc,raw,long_short,0.2928470267531207,0.24230046333393296,114.0,114.0,0.00035012896692706197,0.0003239478645648572,0.07520112667556732,0.06870813485599658,114.0,114.0,0.006492991819570734,2.618110236220477e-05,0.05054656341918773
BTC,GRU,ML,ohlc_raw,ohlc,raw,short_only,-0.018146198149817994,-0.03449816659946914,48.0,48.0,-0.00019880400722129205,-0.00029213734055462534,-0.06580276620183945,-0.09662698160871937,48.0,48.0,0.03082421540687992,9.333333333333329e-05,0.016351968449651144
BTC,LightGBM,ML,candle_extended,candle,extended,long_only,-0.02236463723859805,-0.12290874910654337,310.0,310.0,-0.00012102144586691727,-0.00044782867478257974,-0.02429237229182724,-0.08039709728785618,310.0,310.0,0.05610472499602895,0.0003268072289156625,0.10054411186794532
BTC,LightGBM,ML,candle_extended,candle,extended,long_short,0.22107977719791738,-0.22690859255921592,1304.0,1304.0,0.00026263520421070417,-2.829119172838211e-05,0.0655105858049777,-0.008619005489983364,1306.0,1306.0,0.07412959129496106,0.00029092639593908626,0.4479883697571333
BTC,LightGBM,ML,candle_extended,candle,extended,short_only,0.25276932151927234,-0.13368806534229483,1054.0,1054.0,0.0003527966895613173,7.07630504175865e-05,0.0955193070665964,0.015848657608351295,1054.0,1054.0,0.07967064945824512,0.0002820336391437308,0.38645738686156716
BTC,LightGBM,ML,candle_raw,candle,raw,long_only,0.009467203595332485,-0.49964692037468816,2005.0,2005.0,2.2056103441335047e-05,-0.0002690301320478855,0.001471638465327753,-0.044991008368287906,2005.0,2005.0,0.04646264683361566,0.00029108623548922054,0.5091141239700206
BTC,LightGBM,ML,candle_raw,candle,raw,long_short,0.05425006295901258,-0.7732401892417453,4382.0,4382.0,2.8962531358705023e-05,-0.00020363173711791634,0.003203668162620475,-0.030269088922979543,4390.0,4390.0,0.03347275708560002,0.00023259426847662136,0.8274902522007579
BTC,LightGBM,ML,candle_raw,candle,raw,short_only,0.007658794797022139,-0.7797469607813291,4344.0,4344.0,1.5314898916510197e-05,-0.00021567872004429192,0.00045612115101679,-0.03150506088343157,4344.0,4344.0,0.031961182034448365,0.00023099361896080213,0.7874057555783512
BTC,LightGBM,ML,ohlc_extended,ohlc,extended,long_only,0.07768550013795572,-0.0014697675391049936,218.0,218.0,0.0005989073110690787,0.00029612953329130094,0.19498036350752454,0.09404993729955685,218.0,218.0,0.10093042620796769,0.00030277777777777773,0.07915526767706071
BTC,LightGBM,ML,ohlc_extended,ohlc,extended,long_short,0.18913480559771978,-0.009400821422018701,522.0,522.0,0.0006035548038497092,0.00028963727807651335,0.16120126504259882,0.07284691635769679,522.0,522.0,0.08835434868490204,0.00031391752577319585,0.19853562701973848
BTC,LightGBM,ML,ohlc_extended,ohlc,extended,short_only,0.1584439161805251,-0.11150967457798022,758.0,758.0,0.00034426570521769686,4.34720544240462e-05,0.07756271693386356,0.007114134292554852,758.0,758.0,0.07044858264130871,0.0003007936507936507,0.26995359075850534
BTC,LightGBM,ML,ohlc_raw,ohlc,raw,long_only,0.03478423272208353,-0.19687707130488818,724.0,724.0,7.069233629564657e-05,-0.00017920904437496483,0.02688833229681869,-0.06810011185869029,724.0,724.0,0.09498844415550897,0.0002499013806706114,0.23166130402697171
BTC,LightGBM,ML,ohlc_raw,ohlc,raw,long_short,0.08678302391804094,-0.5799977248330941,2664.0,2664.0,5.8270361733267224e-05,-0.0002216104555198542,0.010482260951472852,-0.04063908975826831,2714.0,2714.0,0.051121350709741165,0.00027988081725312144,0.666780748751135
BTC,LightGBM,ML,ohlc_raw,ohlc,raw,short_only,0.05025085380279504,-0.47704100392784443,1991.0,1991.0,5.325208196981991e-05,-0.00022451684233296877,0.0075166135760035176,-0.03874515180672683,1990.0,1990.0,0.046261765382730344,0.0002777689243027887,0.5272918577306395
BTC,Logistic Regression,ML,candle_extended,candle,extended,long_only,0.43497154885286915,0.06276021017209965,858.0,858.0,0.0006855985430207688,0.0004130940058156872,0.10182060119896749,0.054963927366455424,858.0,858.0,0.04685667383251207,0.0002725045372050816,0.3722113386807695
BTC,Logistic Regression,ML,candle_extended,candle,extended,long_short,0.4530745964843219,0.069411580763586,871.0,871.0,0.000694670667508377,0.0004187809877930747,0.10470821982933669,0.056449701168883516,876.0,876.0,0.04825851866045317,0.0002758896797153023,0.3836630157207359
BTC,Logistic Regression,ML,candle_extended,candle,extended,short_only,0.4365248212706765,-0.17254269480440154,1576.0,1576.0,0.00028542147146358394,7.408047529500155e-05,0.0843941904973093,0.017439998543323267,1576.0,1576.0,0.06695419195398603,0.00021134099616858238,0.609067516075078
BTC,Logistic Regression,ML,candle_raw,candle,raw,long_only,0.35462465653337727,0.0950136503922221,608.0,608.0,0.0008459013847074039,0.0005629226613031487,0.10745960190290209,0.06603614204022248,608.0,608.0,0.041423459862679604,0.00028297872340425515,0.2596110061411552
BTC,Logistic Regression,ML,candle_raw,candle,raw,long_short,0.6187300553936104,0.16415907530469287,936.0,936.0,0.0007940229734248666,0.0005319350613369546,0.11174825166415488,0.0667995430052445,942.0,942.0,0.044948708658910375,0.00026208791208791197,0.4545709800889175
BTC,Logistic Regression,ML,candle_raw,candle,raw,short_only,0.726844274995732,-0.43937424475451503,3214.0,3214.0,0.00011923108830928619,2.8781714702295145e-06,0.04264076526529855,-0.0009396776080451872,3214.0,3214.0,0.04358044287334374,0.00011635291683905667,1.166218519750247
BTC,Logistic Regression,ML,ohlc_extended,ohlc,extended,long_only,0.07505153264560938,-0.07383289810909355,426.0,426.0,0.000299282052000236,2.2144505531834605e-05,0.035838983577739465,-0.0010219201207338768,426.0,426.0,0.03686090369847334,0.0002771375464684014,0.14888443075470292
BTC,Logistic Regression,ML,ohlc_extended,ohlc,extended,long_short,0.09366690375996001,-0.1699615747352764,788.0,788.0,0.00015548755369577957,-6.947166326996257e-05,0.035073843106281276,-0.017680551216346978,788.0,788.0,0.052754394322628254,0.00022495921696574214,0.2636284784952364
BTC,Logistic Regression,ML,ohlc_extended,ohlc,extended,short_only,0.07098574053639006,-0.17974945331442982,762.0,762.0,0.00012252318569364447,-9.97268143063555e-05,0.029074928446890858,-0.025688126603020837,762.0,762.0,0.05476305504991169,0.00022224999999999995,0.2507351938508199
BTC,Logistic Regression,ML,ohlc_raw,ohlc,raw,long_only,0.12750764982732443,-0.030699236476755543,432.0,432.0,0.0005091837212203111,0.0002115459259447206,0.058584176083771485,0.020876892682882543,432.0,432.0,0.03770728340088894,0.0002976377952755905,0.15820688630407997
BTC,Logistic Regression,ML,ohlc_raw,ohlc,raw,long_short,0.7346749630876694,-0.3374301955967557,2689.0,2689.0,0.0002613549388069179,3.485651609398417e-05,0.06470422248985695,0.004368378233710917,2750.0,2750.0,0.060335844256146035,0.00022649842271293372,1.0721051586844252
BTC,Logistic Regression,ML,ohlc_raw,ohlc,raw,short_only,0.25315869859895934,-0.5687693570971121,3047.0,3047.0,3.755012260601224e-05,-3.06073013653652e-05,0.007750095862464374,-0.008101277609998006,3047.0,3047.0,0.01585137347246238,6.815742397137743e-05,0.8219280556960714
BTC,RSI,Rule,rule_based,rule,rule,long_only,0.4474182540412832,-0.23692354141442984,1829.0,1829.0,9.55697550100936e-05,2.438727001342767e-05,0.019234038895722068,0.0021844666811146143,1829.0,1829.0,0.017049572214607452,7.118248499666593e-05,0.684341795455713
BTC,RSI,Rule,rule_based,rule,rule,long_short,0.34071968210444914,-0.6353240667336932,2913.0,2913.0,4.27502343018375e-05,-5.458963634285266e-05,0.00720924193974748,-0.009994444431307032,3719.0,3719.0,0.017203686371054513,9.733987064469016e-05,0.9760437488381424
BTC,RSI,Rule,rule_based,rule,rule,short_only,-0.07371647527516112,-0.522038833677365,1890.0,1890.0,-3.963943733634109e-06,-6.898261878769346e-05,-0.003078197658694318,-0.01396422711190465,1890.0,1890.0,0.010886029453210332,6.501867505405936e-05,0.4483223584022039
BTC,SMA,Rule,rule_based,rule,rule,long_only,-0.021714522587424234,-0.04405944505596182,66.0,66.0,-1.7310779073467822e-05,-3.715613989821005e-05,-0.005854309321756165,-0.00888286694766204,66.0,66.0,0.003028557625905875,1.9845360824742227e-05,0.022344922468537587
BTC,SMA,Rule,rule_based,rule,rule,long_short,-0.021714522587424234,-0.04405944505596182,66.0,66.0,-1.7310779073467822e-05,-3.715613989821005e-05,-0.005854309321756165,-0.00888286694766204,66.0,66.0,0.003028557625905875,1.9845360824742227e-05,0.022344922468537587
BTC,SMA,Rule,rule_based,rule,rule,short_only,-0.2830393010680978,-0.3052864615012548,90.0,90.0,-6.661816037307711e-05,-7.04568150160213e-05,-0.01282672528563954,-0.013333141000153119,90.0,90.0,0.0005064157145135782,3.838654642944182e-06,0.022247160433157
BTC,XGBoost,ML,candle_extended,candle,extended,long_only,0.30471617741563484,-0.47671897877316616,2610.0,2610.0,0.0001626868110577849,-9.996413776337663e-05,0.03977502369927021,-0.022643034150196834,2610.0,2610.0,0.062418057849467044,0.0002626509488211615,0.781435156188801
BTC,XGBoost,ML,candle_extended,candle,extended,long_short,0.43864094380110474,-0.8107180233852378,5264.0,5264.0,0.00010563666176303322,-0.00020199349981685902,0.02265310603032759,-0.029232131546353828,5794.0,5794.0,0.05188523757668142,0.00030763016157989224,1.2493589671863425
BTC,XGBoost,ML,candle_extended,candle,extended,short_only,0.08977799528171904,-0.6302620949565034,3088.0,3088.0,5.543988801574805e-05,-0.00020079529453522393,0.007862083577408181,-0.031990179805849055,3088.0,3088.0,0.03985226338325724,0.000256235182550972,0.7200400902382225
BTC,XGBoost,ML,candle_raw,candle,raw,long_only,0.6251984705550766,-0.6364852596713871,4278.0,4278.0,0.00014448961515633956,-5.293918231201484e-05,0.028778634063712016,-0.01063798499225608,4278.0,4278.0,0.0394166190559681,0.0001974287974683544,1.2616837302264639
BTC,XGBoost,ML,candle_raw,candle,raw,long_short,0.4169478895002483,-0.9245696245795016,6662.0,6662.0,6.625125146204568e-05,-0.0002451469706262472,0.011983992802692486,-0.02354297241455872,8378.0,8378.0,0.035526965217251204,0.0003113982220882929,1.34151751407975
BTC,XGBoost,ML,candle_raw,candle,raw,short_only,-0.15433906651419416,-0.8159546440160064,4356.0,4356.0,-3.999646793516809e-05,-0.0002736158366142977,-0.00991505351308837,-0.038864273337319184,4356.0,4356.0,0.028949219824230814,0.0002336193686791296,0.6616155775018122
BTC,XGBoost,ML,ohlc_extended,ohlc,extended,long_only,0.34847546092369486,-0.44321752040597406,2527.0,2527.0,0.00016031702630639518,-6.177132710725945e-05,0.03871322023428949,-0.014831864834837694,2527.0,2527.0,0.05354508506912718,0.00022208835341365463,0.7916929813296689
BTC,XGBoost,ML,ohlc_extended,ohlc,extended,long_short,0.2054309467870521,-0.8416960907409027,5204.0,5204.0,4.9369738078967804e-05,-0.00020761555603867924,0.009596758538011048,-0.030098609186002986,5799.0,5799.0,0.03969536772401403,0.00025698529411764706,1.0471270375279547
BTC,XGBoost,ML,ohlc_extended,ohlc,extended,short_only,-0.19588587142806424,-0.7214192989937852,3028.0,3028.0,-7.926060884661117e-05,-0.00029414300949543517,-0.018573374696946126,-0.04990717304486221,3028.0,3028.0,0.03133379834791608,0.000214882400648824,0.525533427565721
BTC,XGBoost,ML,ohlc_raw,ohlc,raw,long_only,0.08452399005438083,-0.41018606166888383,1740.0,1740.0,8.303989035025342e-05,-0.00012681538187579743,0.00790764860791657,-0.01872614187097326,1740.0,1740.0,0.026633790478889828,0.00020985527222605084,0.49471005172326465
BTC,XGBoost,ML,ohlc_raw,ohlc,raw,long_short,0.3748979655386695,-0.8021490299923122,4941.0,4941.0,7.417909286574532e-05,-0.00014590310403318987,0.012915876753115242,-0.019858192642773564,5538.0,5538.0,0.032774069395888804,0.0002200821968989352,1.1770469955309817
BTC,XGBoost,ML,ohlc_raw,ohlc,raw,short_only,0.2882893517987577,-0.6624360302206762,3826.0,3826.0,7.441079913538597e-05,-9.488123626284408e-05,0.01601165032585249,-0.01889575031496072,3826.0,3826.0,0.03490740064081321,0.00016929203539823006,0.9507253820194339
ETH,GRU,ML,candle_extended,candle,extended,long_only,0.0104293954623349,-0.10170655759659808,336.0,336.0,7.44785345764432e-05,-0.00015978441363072814,0.005119301072474202,-0.023189956984662533,336.0,336.0,0.028309258057136737,0.00023426294820717134,0.11213595305893298
ETH,GRU,ML,candle_extended,candle,extended,long_short,0.014489587673427007,-0.09872691821272117,338.0,338.0,9.01285560218323e-05,-0.0001445936662003899,0.007094853679597204,-0.021424350401612696,338.0,338.0,0.0285192040812099,0.0002347222222222222,0.11321650588614818
ETH,GRU,ML,candle_extended,candle,extended,short_only,-0.04288841192405257,-0.21659136953363034,572.0,572.0,-9.239304366672411e-05,-0.0003420189788288188,-0.018410129478306718,-0.05746437569930248,572.0,572.0,0.039054246220995764,0.0002496259351620947,0.17370295760957777
ETH,GRU,ML,candle_raw,candle,raw,long_only,0.005737983171431926,-0.20230389248045288,662.0,662.0,7.27544627956236e-05,-0.00015176104108034536,0.0010024220369878544,-0.018220005110256624,662.0,662.0,0.019222427147244477,0.00022451550387596894,0.2080418756518848
ETH,GRU,ML,candle_raw,candle,raw,long_short,-0.006387294074022831,-0.23848993421675657,735.0,735.0,4.988880416908859e-05,-0.00020144098306495366,-0.0010241121183494058,-0.022084468529730568,760.0,760.0,0.02106035641138116,0.00025132978723404223,0.23210264014273374
ETH,GRU,ML,candle_raw,candle,raw,short_only,-0.4250576033178811,-0.7504676202474065,2383.0,2383.0,-0.0001633283425131146,-0.0003213586455434175,-0.016704055293671718,-0.024407212041498517,2382.0,2382.0,0.0077031567478268,0.0001580303030303029,0.3254100169295254
ETH,GRU,ML,ohlc_extended,ohlc,extended,long_only,0.0076991131095967,-0.009783409237839491,50.0,50.0,0.0002446032886145107,-2.8834211385489342e-05,0.0756316116114567,-0.010585992114836438,50.0,50.0,0.08621760372629314,0.0002734375,0.01748252234743619
ETH,GRU,ML,ohlc_extended,ohlc,extended,long_short,-0.048188294073066684,-0.1931598765421907,472.0,472.0,-0.00012369223627607608,-0.0003557147081861883,-0.024690397159583228,-0.0633384728617506,472.0,472.0,0.03864807570216737,0.00023202247191011225,0.144971582469124
ETH,GRU,ML,ohlc_extended,ohlc,extended,short_only,-0.03163976322515949,-0.045115449529325335,40.0,40.0,-0.0013876851509307846,-0.0016920329770177408,-0.3138056133513587,-0.37949811412698153,40.0,40.0,0.06569250077562283,0.00030434782608695617,0.013475686304165846
ETH,GRU,ML,ohlc_raw,ohlc,raw,long_only,0.21589802523982438,-0.21419124366886189,1247.0,1247.0,8.713253300737382e-05,3.8973767847506106e-05,0.00508209764234118,-0.0005341235008234472,1247.0,1247.0,0.005616221143164627,4.815876515986772e-05,0.43008926890868626
ETH,GRU,ML,ohlc_raw,ohlc,raw,long_short,0.6807349196325532,0.2062475817309668,948.0,948.0,0.00038082767390831417,0.0002745496470024847,0.0445393966775909,0.027753346623968018,948.0,948.0,0.016786050053622884,0.00010627802690582947,0.47448733790158637
ETH,GRU,ML,ohlc_raw,ohlc,raw,short_only,0.13399741182935343,-0.003017950960938709,368.0,368.0,0.00022424873401777785,0.00011832768138619887,0.037311658816091144,0.017654948219163344,368.0,368.0,0.0196567105969278,0.00010592105263157898,0.13701536279029214
ETH,LightGBM,ML,candle_extended,candle,extended,long_only,0.07318469940171402,0.006254499746885855,184.0,184.0,0.0007448689812320948,0.000459913229019705,0.04256875921492783,0.02279394044935658,184.0,184.0,0.019774818765571252,0.0002849557522123898,0.06693019965482816
ETH,LightGBM,ML,candle_extended,candle,extended,long_short,0.10669345724422974,-0.07615790969739455,512.0,512.0,0.00038170110594877983,9.242665799925328e-05,0.03068379934970966,0.002804706218052313,516.0,516.0,0.02787909313165735,0.00028927444794952655,0.1828513669416243
ETH,LightGBM,ML,candle_extended,candle,extended,short_only,0.026902283940465344,-0.14877447197226124,536.0,536.0,0.00010683306246460223,-0.00017068173043480604,0.010598240651535243,-0.02562524119909533,536.0,536.0,0.036223481850630575,0.00027751479289940827,0.17567675591272658
ETH,LightGBM,ML,candle_raw,candle,raw,long_only,0.6255355761709505,-0.6513648914965153,4398.0,4398.0,0.00016083510846628068,-3.7579431363572283e-05,0.019149709516226045,-0.007563808827776496,4398.0,4398.0,0.02671351834400254,0.00019841453982985297,1.2769004676674658
ETH,LightGBM,ML,candle_raw,candle,raw,long_short,0.6997956426441931,-0.641254969152798,4434.0,4434.0,0.0001716213505432821,-2.8532377358331883e-05,0.021256256228161467,-0.006735116626539182,4444.0,4444.0,0.027991372854700648,0.000200153727901614,1.3410506117969911
ETH,LightGBM,ML,candle_raw,candle,raw,short_only,0.5260671888087174,0.27936996065546427,504.0,504.0,0.0013108643251270203,0.0010443990683294373,0.1946275702798943,0.1469540674126574,504.0,504.0,0.0476735028672369,0.000266465256797583,0.24669722815325312
ETH,LightGBM,ML,ohlc_extended,ohlc,extended,long_only,0.5949750969613123,-0.2859432226582501,2296.0,2296.0,0.00030117715241998534,8.10127688583415e-05,0.034456676585480024,0.003893497023561577,2296.0,2296.0,0.03056317956191845,0.00022016438356164383,0.8809183196195625
ETH,LightGBM,ML,ohlc_extended,ohlc,extended,long_short,0.5166858782411556,-0.3360446641001459,2359.0,2359.0,0.00026850821131347674,4.711024666430706e-05,0.029228996484997563,0.00018025091170627215,2360.0,2360.0,0.02904874557329129,0.00022139796464916967,0.8527305423413015
ETH,LightGBM,ML,ohlc_extended,ohlc,extended,short_only,0.1051951624501315,0.002040769590397007,280.0,280.0,0.0005507744029677108,0.0002955660696343777,0.07094812527349562,0.03534489239550222,280.0,280.0,0.0356032328779934,0.00025520833333333314,0.10315439285973449
ETH,LightGBM,ML,ohlc_raw,ohlc,raw,long_only,0.5647593274792393,0.07378096189567573,1076.0,1076.0,0.0005831948074560324,0.000358493136811641,0.06831777560223579,0.03584890864681586,1076.0,1076.0,0.03246886695541993,0.00022470167064439137,0.49097836558356356
ETH,LightGBM,ML,ohlc_raw,ohlc,raw,long_short,0.13016262638707676,-0.502313787373416,2319.0,2319.0,9.407815153730129e-05,-0.00012799081397993996,0.009050338504834813,-0.017828507531477047,2343.0,2343.0,0.02687884603631186,0.00022206896551724126,0.6324764137604928
ETH,LightGBM,ML,ohlc_raw,ohlc,raw,short_only,-0.27774028469431233,-0.5365073361578203,1267.0,1267.0,-0.0002974020372496104,-0.000509340910220002,-0.05139927267722733,-0.07798238936106987,1267.0,1267.0,0.026583116683842535,0.00021193887297039156,0.258767051463508
ETH,Logistic Regression,ML,candle_extended,candle,extended,long_only,-0.003312492939409939,-0.09129339832268146,264.0,264.0,1.5331092028474372e-05,-0.00029473602206548505,-0.002568541167755248,-0.03747704496905169,264.0,264.0,0.03490850380129644,0.0003100671140939594,0.08798090538327152
ETH,Logistic Regression,ML,candle_extended,candle,extended,long_short,0.15058433070672028,0.025087304248381903,329.0,329.0,0.0007925395770345459,0.0004867501033503353,0.07623192047052708,0.04333738688519634,330.0,330.0,0.032894533585330746,0.0003057894736842106,0.12549702645833838
ETH,Logistic Regression,ML,candle_extended,candle,extended,short_only,-0.2733136682608537,-0.6598449507869804,2168.0,2168.0,-6.911049330657172e-05,-0.00020080087858945952,-0.010400946712470984,-0.019125162759289424,2168.0,2168.0,0.00872421604681844,0.0001316903852828878,0.3865312825261267
ETH,Logistic Regression,ML,candle_raw,candle,raw,long_only,-0.016233535357494056,-0.022418604241920437,18.0,18.0,-0.0017723867276383581,-0.002122386727638358,-0.18006140775505827,-0.21444965813739003,18.0,18.0,0.03438825038233176,0.00034999999999999983,0.006185068884426381
ETH,Logistic Regression,ML,candle_raw,candle,raw,long_short,-0.42172799237930303,-0.6958214644042254,1834.0,1834.0,-4.3827213680474186e-05,-8.948587504184973e-05,-0.007261611797356613,-0.009996883170707658,1833.0,1833.0,0.0027352713733510446,4.5658661361375545e-05,0.2740934720249224
ETH,Logistic Regression,ML,candle_raw,candle,raw,short_only,-0.42172799237930303,-0.6958214644042254,1834.0,1834.0,-4.3827213680474186e-05,-8.948587504184973e-05,-0.007261611797356613,-0.009996883170707658,1833.0,1833.0,0.0027352713733510446,4.5658661361375545e-05,0.2740934720249224
ETH,Logistic Regression,ML,ohlc_extended,ohlc,extended,long_only,0.17220226683925133,-0.0458382282161397,588.0,588.0,0.0004516194156259934,0.00018434668835326648,0.050846782854985784,0.016998263344802998,588.0,588.0,0.033848519510182785,0.00026727272727272694,0.21804049505539103
ETH,Logistic Regression,ML,ohlc_extended,ohlc,extended,long_short,-0.12224257709314978,-0.22728545955036417,364.0,364.0,-0.0005201082354743028,-0.000792330457696525,-0.060823336278986985,-0.08778285074919401,364.0,364.0,0.026959514470207023,0.0002722222222222222,0.10504288245721438
ETH,Logistic Regression,ML,ohlc_extended,ohlc,extended,short_only,-0.09904403449276311,-0.20407444264336227,354.0,354.0,-0.00041891447110024735,-0.0006894384885674965,-0.050699527125790844,-0.0784168120263133,354.0,354.0,0.027717284900522457,0.0002705240174672491,0.10503040815059916
ETH,Logistic Regression,ML,ohlc_raw,ohlc,raw,long_only,-0.002702778998610489,-0.18314972918124095,570.0,570.0,9.390249407853027e-05,-0.0002278716994698567,-0.0006147775816114043,-0.022149088528394097,570.0,570.0,0.02153431094678269,0.000321774193548387,0.18044695018263046
ETH,Logistic Regression,ML,ohlc_raw,ohlc,raw,long_short,0.028646455022471207,-0.7046360508932061,3564.0,3564.0,4.0645465639902383e-05,-0.00014349979565327737,0.0010544978473093789,-0.016506507756557893,3564.0,3564.0,0.017561005603867273,0.00018414526129317975,0.7332825059156773
ETH,Logistic Regression,ML,ohlc_raw,ohlc,raw,short_only,0.1521014359069477,-0.32516489935481785,1528.0,1528.0,0.00017765163967733955,-7.847862852189408e-05,0.015923054720518283,-0.01237591999965276,1528.0,1528.0,0.028298974720171045,0.00025613026819923363,0.47726633526176554
ETH,RSI,Rule,rule_based,rule,rule,long_only,-0.35287997374545954,-0.652006366025074,1772.0,1772.0,-6.0714310352809175e-05,-0.0001283478981390686,-0.009345292981071214,-0.013913731661323885,1772.0,1772.0,0.004568438680252671,6.763358778625944e-05,0.29912639227961446
ETH,RSI,Rule,rule_based,rule,rule,long_short,-0.6200667892374365,-0.8930688306652171,2821.0,2821.0,-7.065114824901015e-05,-0.00016533100734557045,-0.008378390524900897,-0.011449666637121712,3621.0,3621.0,0.0030712761122208155,9.46798590965603e-05,0.2730020414277806
ETH,RSI,Rule,rule_based,rule,rule,short_only,-0.4128860252377329,-0.6926758768641927,1849.0,1849.0,-7.964274125356543e-05,-0.00014353656402838288,-0.011451766808105007,-0.015953378208469742,1849.0,1849.0,0.004501611400364735,6.389382277481745e-05,0.27978985162645986
ETH,SMA,Rule,rule_based,rule,rule,long_only,0.1924960071232611,0.1800441208203638,30.0,30.0,0.00031663626971977963,0.00030823626971977964,0.03681217039929372,0.03562136732605719,30.0,30.0,0.0011908030732365321,8.399999999999987e-06,0.012451886302897286
ETH,SMA,Rule,rule_based,rule,rule,long_short,-0.33588542902333685,-0.39999917213232117,289.0,289.0,-4.155328620770476e-05,-5.109634750894582e-05,-0.007498357705168215,-0.0082319764851165,288.0,288.0,0.000733618779948284,9.54306130124106e-06,0.06411374310898432
ETH,SMA,Rule,rule_based,rule,rule,short_only,-0.0531727165655268,-0.0889214324726163,110.0,110.0,2.4144985416566398e-05,1.943492914056934e-05,-0.0015001930247383144,-0.0020091997517229735,110.0,110.0,0.0005090067269846591,4.710056275997057e-06,0.0357487159070895
ETH,XGBoost,ML,candle_extended,candle,extended,long_only,0.11772770126830379,-0.28641805194859427,1282.0,1282.0,0.0001830820029316269,-0.00010602882181064103,0.017078354127296688,-0.015506656307615265,1282.0,1282.0,0.03258501043491195,0.00028911082474226794,0.40414575321689805
ETH,XGBoost,ML,candle_extended,candle,extended,long_short,0.27925782543383826,-0.6944726206621084,3904.0,3904.0,0.00012443852714741715,-0.0001635312591458768,0.01257476414954959,-0.018668381267252135,4091.0,4091.0,0.031243145416801725,0.00028796978629329394,0.9737304460959466
ETH,XGBoost,ML,candle_extended,candle,extended,short_only,0.08971606282574562,-0.5949090505973815,2827.0,2827.0,7.515274097456182e-05,-0.00017696137007994653,0.005787641122849929,-0.021661383667779362,2827.0,2827.0,0.02744902479062929,0.00025211411105450837,0.6846251134231272
ETH,XGBoost,ML,candle_raw,candle,raw,long_only,0.32472157741669494,-0.23855848884543818,1582.0,1582.0,0.0003539901901241748,5.371904044955443e-05,0.03559902132358375,0.0004785104801937837,1582.0,1582.0,0.03512051084338997,0.00030027114967462037,0.5632800662621331
