Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.014554227880980675,0.5927395615663262,0.0725574839335453,0.00022988955874191162,0.05688582578295439,0.5637308570146098,0.06786027590278661,0.000675255494175108
raw,0.0076377517816740145,0.54107609146119,0.18749100395242566,0.00012050113346856986,0.0011094435883938466,0.517742633276907,0.1754088872863775,0.00010062805729849516
