Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,-0.009013151196438134,0.5076892154904088,0.17560487605707525,-0.00010765619629636886,-0.0047666063464368615,0.5045722335285281,0.4322625107295019,-3.636022605114157e-05
ohlc,-0.03551163734573407,0.5145975994591833,0.07822119753145167,-0.0004659137776407474,0.012958918563271606,0.5140803130279566,0.2849060006148296,0.00012692521396458298
