Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.006709776957963759,0.5901338836494224,0.08538466447503508,9.744301176429448e-05,0.015186750159783196,0.5447602361785476,0.20686206561038756,8.537569815849016e-05
raw,0.005646311558730974,0.5209074607486963,0.09724008229535973,8.155209910317927e-06,0.003314610591412642,0.499358917816515,0.36957723335909165,2.247988341437089e-05
