Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.01236511926966219,0.6812424446653986,0.04986542723646572,0.00012367553215129366,0.04114366093278108,0.5678431599649002,0.06726968832677094,0.0004194366697900389
raw,-0.002288910827337733,0.6233222227088236,0.14308997485206193,1.554687706029854e-05,0.00038173087840633773,0.5021925309826731,0.16863878515782646,-3.32007348586607e-05
