Asset,Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
SOL,GRU,candle,extended,short,-0.02017982196742844,0.5250944414463032,0.2116597781161627,-0.0002729050234982616,-0.005089827648546615,0.5181443298969072,0.535706672351311,-1.08914142805574e-05
SOL,RSI,rule,rule,short,-0.01751104128312789,0.5131288343558282,0.4541702867072111,-0.00035488412711910666,-0.014977991376077438,0.5153119963159106,0.4762715471376889,-0.0001833429460591582
SOL,LightGBM,candle,extended,short,-0.01095657280378087,0.5064356435643564,0.22200520833333334,-8.089761598109151e-05,-0.013736940627800948,0.5117139334155364,0.4410201912858661,-0.00014423803945226379
SOL,GRU,ohlc,extended,short,-0.02455747465032779,0.5179611650485437,0.23210789645420926,-0.0003983504151307952,-0.01001744611799548,0.5112886418895449,0.6275847367299083,-9.119843296154505e-05
SOL,Logistic Regression,ohlc,raw,short,-0.033792300828631515,0.47625602202339984,0.1501736111111111,-0.00046941136260416423,-0.011693766775322878,0.5101137800252844,0.5145589798087141,-0.00011056539401555522
SOL,LightGBM,ohlc,raw,short,-0.118610590141919,0.4880952380952381,0.017795138888888888,-0.0017514658290309435,0.006801987045426232,0.5035294117647059,0.09096705632306057,0.00010963166187108627
SOL,XGBoost,candle,extended,short,0.011252130655712398,0.5050847457627119,0.1293402777777778,0.00019706453096571662,-0.020899651799201772,0.5004985044865404,0.21339001062699256,-0.00022443013456938912
SOL,XGBoost,ohlc,raw,short,-0.04057134884964069,0.5215827338129496,0.03146701388888889,-0.0006167212511436574,-0.012885441558693084,0.5,0.08926673751328375,-8.959935198368986e-05
SOL,GRU,ohlc,raw,short,-0.03037492845258902,0.4905437352245863,0.09027626713073744,-0.00046584135349549653,-0.011052646066269439,0.4970578620464204,0.648262630569175,-0.00011288911056275639
SOL,GRU,candle,raw,short,0.059511442314972504,0.5107913669064749,0.015444855340439417,0.0013216875374725413,-0.0129455810257828,0.4944621738314248,0.5615007461095716,-0.0001468298610858248
SOL,XGBoost,ohlc,extended,short,-0.026377078397632737,0.5207100591715976,0.03819444444444445,-0.00033163472667659696,-0.04353629783510831,0.49167733674775926,0.08161530286928799,-0.00046676024245535157
SOL,Logistic Regression,candle,raw,short,-0.012648106767873847,0.47465656087162483,0.4348958333333333,-0.00019219733813373194,-0.00829191820452423,0.4912912215513237,0.8992561105207226,-9.130228731991839e-05
SOL,LightGBM,candle,raw,short,-0.02340065170998921,0.48004800480048004,0.3472222222222222,-0.0005997022302380217,-0.016810013183986467,0.484608619173263,0.5855472901168969,-0.00042086269913548907
SOL,XGBoost,candle,raw,short,-0.07624560562611632,0.5066079295154186,0.024956597222222224,-0.001370727092431909,-0.02819244088782769,0.48417132216014896,0.11052072263549416,-0.00030762169728237263
SOL,SMA,rule,rule,short,0.04201856063608315,0.5362776025236593,0.037061260082842815,0.001558389051408363,-0.07157311110642572,0.4320388349514563,0.01901303140354625,-0.001549785877419769
XRP,GRU,ohlc,extended,short,0.16404459496869914,0.6818181818181818,0.011657276083155236,0.0015179990348759204,0.03668247161696244,0.6260162601626016,0.014613778705636743,0.00028427166167788545
XRP,Logistic Regression,ohlc,extended,short,0.003278381574978121,0.625,0.018421562924180724,0.00013140832599496132,0.005935877767425524,0.5829383886255924,0.023291043362999433,0.0002982878529387181
XRP,GRU,candle,extended,short,0.055171037915424256,0.6842105263157895,0.012628715756751506,0.0006919577409981729,-0.08574923745230102,0.5754716981132075,0.011577149364205732,-0.0018590023717296375
XRP,Logistic Regression,candle,extended,short,-0.04676209605163241,0.6375,0.01977894124490983,-0.0008554566753860817,-0.042481530542876796,0.5591054313099042,0.03313766332134065,-0.0007729621471482055
XRP,XGBoost,candle,extended,short,-0.016223892717770045,0.5710659898477157,0.04363001745200698,-0.00013253646493342552,-0.003934738170206877,0.5385802469135802,0.06608596856655936,3.594445277584574e-05
XRP,XGBoost,ohlc,extended,short,-0.023550661854971136,0.5357142857142857,0.03781268179173938,-0.00025559425181178084,-0.02068031838178559,0.522189349112426,0.06684340087104715,-0.00021283058260835743
XRP,RSI,rule,rule,short,6.851184227699682e-06,0.5148342059336823,0.40120458519525937,5.3222740813216096e-05,-0.01476542388823161,0.5176582128466461,0.4144999051053331,-0.0001868104622484492
XRP,LightGBM,ohlc,extended,short,-0.09605960379384054,0.5673076923076923,0.011440760131859608,-0.001197384784374857,-0.027107532663731736,0.5112359550561798,0.01723158492709714,-0.0003427521713455139
XRP,Logistic Regression,ohlc,raw,short,-0.08062165265236482,0.5394736842105263,0.0159007174713981,-0.0020092314491442225,-0.042187633501136475,0.49829351535836175,0.08293883734141261,-0.0010004842755517867
XRP,SMA,rule,rule,short,-0.005966523371727838,0.47465437788018433,0.02005842259006816,1.4771243261088905e-05,-0.03671150320866541,0.49201277955271566,0.029299847792998476,-0.0006504575551949687
XRP,Logistic Regression,candle,raw,short,0.005650326738785008,0.48719165085388993,0.39829358153965483,8.074945010766096e-05,-0.014168603708519795,0.490905783921426,0.5110774474531339,-0.000264145685361995
XRP,LightGBM,ohlc,raw,short,-0.07614136696020826,0.543859649122807,0.018033740546829553,-0.0014345613897781017,-0.04310987905227067,0.48484848484848486,0.06362431357697405,-0.0007846102218571355
XRP,GRU,ohlc,raw,short,-0.0007118076937680433,0.48484141791044777,0.8078492325626578,2.8949296190579862e-05,-0.009625072519088378,0.4847157016171101,0.88176124501803,-0.00014488827654180375
XRP,GRU,candle,raw,short,-0.006717024379766578,0.4795585263485155,0.5993782786088984,-3.357112018781046e-05,-0.01378450038301561,0.47966127324965974,0.6020117669386981,-0.0003405030801447954
XRP,LightGBM,candle,extended,short,0.14839243343864247,0.6222222222222222,0.010859026565832848,0.0017694617224286724,-0.07681773796103265,0.4728682170542636,0.011550842643438742,-0.0011613815139194681
XRP,XGBoost,candle,raw,short,-0.024441952921620897,0.4945054945054945,0.02617801047120419,-0.00026788565542440424,-0.05839256424343045,0.47230320699708456,0.0613520166635107,-0.0011087602891206117
XRP,LightGBM,candle,raw,short,-0.022136284627130364,0.5625,0.012216404886561954,-0.00017549139166864316,-0.07686326023990596,0.4553072625698324,0.030865366407877296,-0.0013488709541339176
XRP,XGBoost,ohlc,raw,short,-0.06591401401906043,0.5023696682464455,0.020554585999612178,-0.001190399900182029,-0.0659719796929806,0.45024469820554647,0.052262829009657265,-0.0015090381040517155
