Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
Logistic Regression,ohlc,raw,long_short,-0.0037005043269436304,0.7514269406392694,0.08550780666914984,1.520081479274376e-05,-0.013757697616045061,0.5940289140944589,0.1304336279315951,-0.00014959056203621795
GRU,ohlc,extended,long_short,0.03776508864703086,0.6703781512605043,0.0639390281877194,0.00035392905646542566,0.03294811542584926,0.5743005373355567,0.04161535961591638,0.0003653666144064724
Logistic Regression,ohlc,extended,long_short,0.06510578160715738,0.7961165048543689,0.011068178615920528,0.0006959468069342988,0.10915154131606475,0.5443722943722944,0.012535037088467624,0.0013604769266363002
GRU,candle,extended,long_short,0.03294949447653069,0.7933655839668279,0.07661120308776338,0.0003123015237998843,0.10393997416076665,0.5431654676258992,0.059684654163403815,0.0008137391667898466
XGBoost,candle,extended,long_short,-0.011734634792831891,0.5681610119638127,0.05894826895900383,-7.723208775568206e-05,0.06258404944542201,0.5425281954887218,0.0781435709632798,0.0005668343292827236
LightGBM,ohlc,extended,long_short,0.07834248293723788,0.5883084577114428,0.015655939471808242,0.0010930283446431279,0.04558370029477712,0.5396306271642939,0.01829301120182972,0.0006307909377888602
LightGBM,candle,extended,long_short,0.08474074307053853,0.6431721798134011,0.013253254290110667,0.00118530541615636,0.09623144017635471,0.5392912513842747,0.01539778878722409,0.0012645225682359998
RSI,rule,rule,long_short,0.0045257942933976825,0.5349517790419767,0.48689246500217276,7.172201909400423e-05,0.0059300291721709145,0.5346129046565279,0.4844747586515329,8.734907895469953e-05
Logistic Regression,candle,extended,long_short,0.07902363549670514,0.7981651376146789,0.011787603076352182,0.0007994453342961809,0.005873380975999463,0.5281773399014777,0.01175706348941142,0.00024912629810908664
XGBoost,ohlc,extended,long_short,0.0014989779443761013,0.5362408529303194,0.11204369837463363,7.002366369017286e-05,0.00927635998314837,0.5174949635817404,0.13270448093815995,0.00015194568118106523
GRU,ohlc,raw,long_short,0.04767165976781951,0.5574446161772282,0.09751261715933669,0.00037710020579506134,0.03511373905791648,0.5141083521444695,0.08286338002546843,0.0002914157660769576
LightGBM,candle,raw,long_short,0.00464779442204858,0.6302201257861635,0.18304576234300518,7.340764969322463e-05,-0.0050039702351590545,0.505620372771008,0.17728655033727603,-8.972308885057568e-06
LightGBM,ohlc,raw,long_short,0.007290024166145681,0.5475134621476085,0.15136583577814886,0.00010516310107538662,-0.015014713799493611,0.4893769488672425,0.18022115359360236,-0.0001737161959465153
SMA,rule,rule,long_short,0.0003316266420137297,0.49814220219293,0.151333243614812,5.416982856818967e-05,0.03667477648485939,0.4864175575382472,0.1607201439471905,0.0003290522847940372
XGBoost,ohlc,raw,long_short,0.03093415728139002,0.51457263666566,0.16996427290976993,0.0002370688392613932,-0.013413790924181709,0.4760241933822671,0.1870898015205577,-0.000148931914723009
XGBoost,candle,raw,long_short,0.01795916100732651,0.5092918291235803,0.045815790648458546,0.00023760757840393814,-0.029409290496948744,0.4750395584726528,0.0688736371065921,-0.0004333470039986096
Logistic Regression,candle,raw,long_short,0.014060191637247694,0.743595825426945,0.19932664688493532,0.0001344633939978442,-0.013876434638407481,0.38831003481785586,0.25572027782968965,-0.00025722639362187456
GRU,candle,raw,long_short,-0.0027333434475312677,0.7397792631742577,0.2997792618711399,1.317780443469152e-05,-0.013532815712636934,0.23983063662482987,0.30100588346934903,-0.00032592678551960757
