Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
LightGBM,ohlc,extended,long,0.07326789823472804,0.6666666666666666,0.015364916773367477,0.00042597836591864394,0.06297398145320514,0.6143790849673203,0.0168609865470852,0.0008420183339851568
GRU,ohlc,extended,long,0.013278714314344823,0.6027027027027027,0.040872434017595306,9.32614017214057e-05,-0.01894818012443008,0.5945945945945946,0.03557312252964427,-0.00014276181612605767
GRU,candle,extended,long,0.04628225680726404,0.6588235294117647,0.010263929618768328,0.000336939692009647,0.13930490733666284,0.5925925925925926,0.002874595759971254,0.0010853571772076295
Logistic Regression,candle,extended,long,-0.030113574943175417,0.5848375451263538,0.029632339491494422,-0.00022969416932604848,-0.0027958584820268893,0.5760869565217391,0.02852017937219731,2.6424349504834375e-05
Logistic Regression,ohlc,extended,long,-0.06440608084639343,0.5742574257425742,0.06365465520395099,-0.000601057124428932,0.03264469516447863,0.5730337078651685,0.09147982062780269,0.0003104539231375457
Logistic Regression,ohlc,raw,long,0.01789110721051714,0.5397815912636506,0.06328882385220413,0.0002761916187190067,0.034017351256260826,0.5566106647187729,0.1366816143497758,0.0003331709877522545
RSI,rule,rule,long,-0.009265230970650221,0.5401872805306281,0.5068643602416255,-4.902684123756904e-05,-0.0031048829612205686,0.5515538176579543,0.48089000538309706,1.103815455876848e-06
XGBoost,ohlc,extended,long,-0.0351494914158131,0.5377833753148614,0.07810499359795134,-0.00022213910533205742,0.0076260852608962156,0.5474452554744526,0.10762331838565023,0.00010122187006080613
LightGBM,candle,extended,long,0.06100632657274317,0.6135458167330677,0.028169014084507043,0.00043801544958496365,0.019684775142528022,0.535483870967742,0.02977578475336323,0.00025094328134434344
LightGBM,candle,raw,long,0.02947644792527532,0.5777777777777777,0.019023230290835923,0.0002898159600104469,0.12053461742496772,0.5352941176470588,0.01632286995515695,0.0010515645765629283
XGBoost,candle,extended,long,0.01251313785767993,0.5349471530855779,0.2869946954453997,9.498302282491475e-05,0.004904896194039188,0.5341059602649006,0.2893273542600897,5.475732518947746e-05
GRU,candle,raw,long,-0.003190316084463998,0.5110542238771236,0.40249266862170086,1.3073920041311696e-06,0.04214908099376907,0.517891373801917,0.2912324829320877,0.0002470124903652604
GRU,ohlc,raw,long,-0.01961229588284976,0.5274725274725275,0.017595307917888565,-0.0002018265764551776,0.022711862875409956,0.5167322834645669,0.18864534674811353,0.00020382508904366297
SMA,rule,rule,long,0.08989655955615768,0.523936170212766,0.10974930362116991,0.0005682820757339396,0.013727913857118116,0.5135593220338983,0.11012175177176085,0.00011907185283393837
Logistic Regression,candle,raw,long,0.02975292815146766,0.5229746070133011,0.15822205963051034,0.00028601338633128803,-0.03427742838825392,0.5099255583126551,0.0737219730941704,-0.0003531384065638259
LightGBM,ohlc,raw,long,-0.0010205789682493727,0.5413533834586466,0.01316992866288641,3.434769704971371e-06,0.04480627892086986,0.5078125,0.011659192825112108,0.0004256993661389556
XGBoost,ohlc,raw,long,-0.007070917236909868,0.4992740764639458,0.5661240168282422,-3.336583078445463e-05,-0.008722600084176729,0.5070375335120644,0.542780269058296,-4.9744886326358285e-05
XGBoost,candle,raw,long,0.051737930786882505,0.5518072289156627,0.04188768977501372,0.0003396691358153679,-0.03045253374508506,0.48370927318295737,0.06923766816143498,-0.0002236164803330382
