Model,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,0.0018191769129195842,0.511097677156477,0.1373721992603872,0.00017030849305867737,-0.005901494088676475,0.5052382519160743,0.5932636964399914,-3.3020184531819084e-05
LightGBM,-0.026778905719828158,0.4989909537942447,0.16064453125,-0.0003660100509094591,0.013768088333347878,0.5078701243319833,0.32136025504782145,9.857604601146693e-05
Logistic Regression,-0.05054517698804922,0.5209886318827931,0.15364583333333331,-0.0007263194622005398,0.013559794594734857,0.5301099260162996,0.39601487778958555,0.00011785113945364249
RSI,-0.016242359431344257,0.5131288343558282,0.4541702867072111,-0.00028471234797800243,-0.012087571785689642,0.5153119963159106,0.4762715471376889,-0.00011717900408356532
SMA,0.0427835061479296,0.5362776025236593,0.037061260082842815,0.0015749505656039468,-0.07071934754282806,0.4320388349514563,0.01901303140354625,-0.0015243004405265646
XGBoost,-0.013544671289386615,0.5134963670656694,0.055989583333333336,-0.00022511892782291104,-0.005041764405736775,0.4940867908486122,0.12369819341126462,-2.277025106407471e-06
