Model,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,0.07116479860987435,0.5826071630982337,0.35787837575286574,0.0007217989066908091,-0.004493987813693933,0.5414662332856447,0.37749098500664263,-0.0003616212446468721
LightGBM,0.012574209704904873,0.5739723909131804,0.013137483032770991,5.1985458854871415e-05,-0.043737827490997,0.48106497988219016,0.030818026888846807,-0.0006544599646870575
Logistic Regression,-0.017720554285788573,0.5722913337661041,0.11309870079503587,-0.00044251049738605765,-0.015920606651231337,0.5328107798038211,0.16261124786972164,-0.00025059599998786855
RSI,0.0052996654148442825,0.5148342059336823,0.40120458519525937,0.00010139028008023182,-0.013023568077310673,0.5176582128466461,0.4144999051053331,-0.0001423449490936732
SMA,-0.004288606279465979,0.47465437788018433,0.02005842259006816,3.896479164818557e-05,-0.036002354185850516,0.49201277955271566,0.029299847792998476,-0.000631447970530432
XGBoost,-0.014838046457113866,0.5259138595784854,0.032043823928640684,-0.00015061932720309803,-0.024096750602804806,0.4958293753071593,0.06163605377769362,-0.00044334808236958694
