Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
Logistic Regression,ohlc,raw,long_short,-0.06484116213919087,0.5525727069351231,0.022544724351953267,-0.0002346926232619744,-0.013530513695598602,0.6990181434784519,0.12993002146119864,-6.55321682569681e-05
GRU,ohlc,extended,long_short,0.025497772384252364,0.6346846846846846,0.02135096270949286,0.00016107890722667992,-0.012386588217140835,0.6861861861861862,0.018440034005673518,-7.502787998905211e-05
Logistic Regression,candle,extended,long_short,-0.030142250108853706,0.7924187725631768,0.014907443933406941,-0.00022962611713841624,0.009881148763283004,0.6726588628762542,0.015191188382560481,0.00015499287056222526
LightGBM,ohlc,extended,long_short,0.06792415201881284,0.8036363636363637,0.015821104061389146,0.00038688044382731375,0.0420377574850553,0.6320553780617678,0.018261058362769412,0.00046378434678205665
GRU,candle,extended,long_short,-0.08325801736276917,0.7978723404255319,0.041347176306101276,-0.0005914700042672867,-0.03925344536625961,0.6246200607902735,0.054037442468502755,-0.000242643225721896
Logistic Regression,ohlc,extended,long_short,-0.03292077866925065,0.7859078590785908,0.11564457941515467,-0.00027582270670969175,-0.011685139934765415,0.5951334084930477,0.1396928626900819,-5.93143916180627e-05
LightGBM,candle,raw,long_short,0.04019463094641705,0.5888888888888888,0.011702195649251478,0.0003753342447185109,0.10785330448394691,0.5749387254901961,0.013654917286703244,0.0008318585576943974
LightGBM,candle,extended,long_short,0.04747279202875178,0.7382543926661573,0.018075043910781224,0.00031617258058905446,0.017377328824727062,0.5714809384164223,0.021350218369783968,0.0001726610594215331
RSI,rule,rule,long_short,-0.012259659637807294,0.5424766272530788,0.5095965636824566,-0.0001496494812073166,-0.011349538910442339,0.5412203902967994,0.5087581434184824,-0.00011881604958571782
XGBoost,ohlc,extended,long_short,-0.03213921329899868,0.5498274248274249,0.06552182757002034,-0.00021953417768083656,-0.02629372058139497,0.5287841985196369,0.10661180282419352,-0.00023277722304018518
XGBoost,candle,extended,long_short,-0.008510427814578385,0.5409308900459343,0.19789309056235918,-4.1439613193036516e-05,-0.01812692681405048,0.522601323407775,0.21689572529665724,-0.00015546277357779333
LightGBM,ohlc,raw,long_short,-0.013359339649249572,0.6658227848101266,0.011888784330664528,-6.080004689120995e-05,0.018822697809042385,0.5194122798482048,0.02357040859784052,0.0001622681121727923
GRU,candle,raw,long_short,0.0035509780256359263,0.7506419858763107,0.42943531621229825,4.367930831587789e-05,0.01928090773072379,0.5187389838894214,0.41852136504655785,0.00010568765947474512
XGBoost,ohlc,raw,long_short,-0.01575304432464516,0.5215318902939368,0.1903053957185978,-0.00011127826862099153,-0.01586882423027209,0.5150993803940662,0.23377424823174753,-0.00013766139128902063
GRU,ohlc,raw,long_short,-0.017551384274008132,0.5213709969548461,0.21716901227851618,-0.00014963834417131832,0.012938832006572127,0.5106585225342334,0.3004974993539405,9.41032532093252e-05
SMA,rule,rule,long_short,-0.026914568576746043,0.6047619047619047,0.01411344229774021,-0.0002568398152417118,-0.057940285917725765,0.502410800385728,0.011661927607579281,-0.0007344959014184716
Logistic Regression,candle,raw,long_short,0.03323890473971032,0.7614873035066505,0.07929357819057463,0.00030971234193608683,-0.023517460405092904,0.5009559797391347,0.13118128449866806,-0.0002482806899677148
XGBoost,candle,raw,long_short,0.004854922340847939,0.5393135761436552,0.04604424649393256,4.723686413902487e-05,-0.0338032109141513,0.5001694528627758,0.08089786306586166,-0.0002633443033768794
