Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.0807453711176222,0.716618713472766,0.053384174538228676,0.00047224874830695626,0.10396158617084743,0.5819287657009813,0.067524542218756,0.0007312552996584253
raw,0.0332048026697231,0.6209423929852035,0.12016260213255996,0.00017463476808185046,0.025258726796833043,0.4927751186695496,0.15525863526856584,0.00015806624400966756
