Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.03036235796205647,0.5673443012617034,0.14037037206572756,0.0003766857133995753,-0.03669579231581132,0.5055253900161197,0.16595727766984555,-0.0006440480362161399
ohlc,-0.004772154176118077,0.5600480724162983,0.11770881968892907,-0.0002863584429213128,-0.007428793963552219,0.5200602941232879,0.1503208791016068,-0.00021096460962955266
