Asset,Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
BTC,GRU,candle,extended,long_short,0.022287423165396482,0.8342391304347826,0.011189961875916489,0.00022635647246013616,0.10091907642383617,0.6501145287958114,0.012936251055446102,0.0010006686540309526
BTC,GRU,ohlc,extended,long_short,0.04492826926995247,0.8187250996015936,0.014620991958256653,0.00017040915252617653,0.047461153598489576,0.6416184971098265,0.009893048128342246,0.0002975917745289681
BTC,Logistic Regression,ohlc,extended,long_short,-0.017888132414432486,0.8081180811808117,0.015126905166372056,-0.00010979883414384672,0.18683806029920808,0.6388888888888888,0.006137697918519837,0.0013992196327236221
BTC,Logistic Regression,candle,raw,long_short,-0.002222005619134751,0.7566899360093078,0.15926527280808817,1.0597253184756301e-06,0.030497864326788027,0.6347604259094942,0.1044442806574264,0.00020199489603091582
BTC,LightGBM,candle,extended,long_short,0.17779541813231628,0.7415300546448087,0.011623933233007132,0.0010484080133591443,0.07766836891712367,0.5873200442967885,0.0234076765499861,0.0004504981599329579
BTC,LightGBM,ohlc,extended,long_short,0.021291778500739558,0.6103216155572176,0.011904690376709262,0.00014331529915950897,0.013929964085889134,0.5524022108843537,0.026329600991245854,9.034416044379414e-05
BTC,RSI,rule,rule,long_short,-0.015141884262996246,0.5485428694994816,0.4777278927161831,-0.00013498935011596925,-0.010590715838405923,0.5392986479801707,0.4714172498415111,-6.911956310043951e-05
BTC,XGBoost,ohlc,extended,long_short,-0.02351942598238768,0.5488075821222753,0.1505611671379221,-0.00015659845359757387,-0.017915566175277446,0.5360519245055317,0.19140676247161775,-0.00010994685006111558
BTC,XGBoost,candle,extended,long_short,-0.03252972475416884,0.5316248109073044,0.19709355104412551,-0.00031873194601650764,-0.024833267846955033,0.5264887298202863,0.25121298226175476,-0.00022948671140016566
BTC,Logistic Regression,candle,extended,long_short,0.08037881125260926,0.8395833333333333,0.014952195513520204,0.0005170107869459806,0.09162991647462236,0.5225453013063632,0.01887231837313536,0.0007772150040946294
BTC,GRU,ohlc,raw,long_short,0.0057124436620913325,0.529090055737931,0.150223467050426,5.377589883124943e-05,-0.004259173353773378,0.5127137733046452,0.2851917561282887,-1.0223150575938293e-05
BTC,XGBoost,candle,raw,long_short,-0.02668358764890202,0.5157362721884567,0.10862273917230751,-0.0001571581664002163,-0.037322614352980885,0.5096467993356361,0.1455934889700009,-0.0003255932447185458
BTC,XGBoost,ohlc,raw,long_short,-0.02141464130545379,0.5047108226230601,0.19426031057327864,-0.0001584611018346083,-0.018251481087510655,0.5037854949168938,0.20187392071287702,-0.00011809756677765425
BTC,LightGBM,ohlc,raw,long_short,0.018106577775488828,0.6191428571428572,0.02497703806454016,0.0001448514549373504,-0.04022512910571098,0.5010964912280702,0.025090293432635868,-0.00021304008906729155
BTC,GRU,candle,raw,long_short,0.025682783240015897,0.7652761457109283,0.08396538268589925,0.00010009168956377585,-0.010057556249063924,0.49933598937583,0.3533834586466165,-5.115507291950128e-05
BTC,LightGBM,candle,raw,long_short,-0.0014037770304238168,0.518462643678161,0.16400266156837595,8.72764585057592e-06,-0.02080193343197528,0.4949708861769163,0.1059439383952019,-0.00012569345784083845
BTC,SMA,rule,rule,long_short,0.07639296435932405,0.5542991252400256,0.02425809830913525,0.0006593249002492651,-0.05541144173960652,0.49277139537885634,0.016638421445630137,-0.0005343893914857646
BTC,Logistic Regression,ohlc,raw,long_short,3.951293049712217e-05,0.7584304107909259,0.07598394513756399,3.033951638035972e-05,0.02692819202475466,0.28589108910891087,0.02054794520547945,0.00027761109702131767
ETH,Logistic Regression,ohlc,raw,long_short,-0.06484116213919087,0.5525727069351231,0.022544724351953267,-0.0002346926232619744,-0.013530513695598602,0.6990181434784519,0.12993002146119864,-6.55321682569681e-05
ETH,GRU,ohlc,extended,long_short,0.025497772384252364,0.6346846846846846,0.02135096270949286,0.00016107890722667992,-0.012386588217140835,0.6861861861861862,0.018440034005673518,-7.502787998905211e-05
ETH,Logistic Regression,candle,extended,long_short,-0.030142250108853706,0.7924187725631768,0.014907443933406941,-0.00022962611713841624,0.009881148763283004,0.6726588628762542,0.015191188382560481,0.00015499287056222526
ETH,LightGBM,ohlc,extended,long_short,0.06792415201881284,0.8036363636363637,0.015821104061389146,0.00038688044382731375,0.0420377574850553,0.6320553780617678,0.018261058362769412,0.00046378434678205665
ETH,GRU,candle,extended,long_short,-0.08325801736276917,0.7978723404255319,0.041347176306101276,-0.0005914700042672867,-0.03925344536625961,0.6246200607902735,0.054037442468502755,-0.000242643225721896
ETH,Logistic Regression,ohlc,extended,long_short,-0.03292077866925065,0.7859078590785908,0.11564457941515467,-0.00027582270670969175,-0.011685139934765415,0.5951334084930477,0.1396928626900819,-5.93143916180627e-05
ETH,LightGBM,candle,raw,long_short,0.04019463094641705,0.5888888888888888,0.011702195649251478,0.0003753342447185109,0.10785330448394691,0.5749387254901961,0.013654917286703244,0.0008318585576943974
ETH,LightGBM,candle,extended,long_short,0.04747279202875178,0.7382543926661573,0.018075043910781224,0.00031617258058905446,0.017377328824727062,0.5714809384164223,0.021350218369783968,0.0001726610594215331
ETH,RSI,rule,rule,long_short,-0.012259659637807294,0.5424766272530788,0.5095965636824566,-0.0001496494812073166,-0.011349538910442339,0.5412203902967994,0.5087581434184824,-0.00011881604958571782
ETH,XGBoost,ohlc,extended,long_short,-0.03213921329899868,0.5498274248274249,0.06552182757002034,-0.00021953417768083656,-0.02629372058139497,0.5287841985196369,0.10661180282419352,-0.00023277722304018518
ETH,XGBoost,candle,extended,long_short,-0.008510427814578385,0.5409308900459343,0.19789309056235918,-4.1439613193036516e-05,-0.01812692681405048,0.522601323407775,0.21689572529665724,-0.00015546277357779333
ETH,LightGBM,ohlc,raw,long_short,-0.013359339649249572,0.6658227848101266,0.011888784330664528,-6.080004689120995e-05,0.018822697809042385,0.5194122798482048,0.02357040859784052,0.0001622681121727923
ETH,GRU,candle,raw,long_short,0.0035509780256359263,0.7506419858763107,0.42943531621229825,4.367930831587789e-05,0.01928090773072379,0.5187389838894214,0.41852136504655785,0.00010568765947474512
ETH,XGBoost,ohlc,raw,long_short,-0.01575304432464516,0.5215318902939368,0.1903053957185978,-0.00011127826862099153,-0.01586882423027209,0.5150993803940662,0.23377424823174753,-0.00013766139128902063
ETH,GRU,ohlc,raw,long_short,-0.017551384274008132,0.5213709969548461,0.21716901227851618,-0.00014963834417131832,0.012938832006572127,0.5106585225342334,0.3004974993539405,9.41032532093252e-05
ETH,SMA,rule,rule,long_short,-0.026914568576746043,0.6047619047619047,0.01411344229774021,-0.0002568398152417118,-0.057940285917725765,0.502410800385728,0.011661927607579281,-0.0007344959014184716
ETH,Logistic Regression,candle,raw,long_short,0.03323890473971032,0.7614873035066505,0.07929357819057463,0.00030971234193608683,-0.023517460405092904,0.5009559797391347,0.13118128449866806,-0.0002482806899677148
ETH,XGBoost,candle,raw,long_short,0.004854922340847939,0.5393135761436552,0.04604424649393256,4.723686413902487e-05,-0.0338032109141513,0.5001694528627758,0.08089786306586166,-0.0002633443033768794
SOL,GRU,ohlc,extended,long_short,0.08529189621887708,0.8231441048034934,0.01590385730195253,0.0013416002039800153,0.10373487620943417,0.6029306714790585,0.04192815351240051,0.0010994899883981799
SOL,Logistic Regression,candle,extended,long_short,-0.05264533639138419,0.5814822612906623,0.01732158473641568,-0.0009698880369468643,0.04665630718894981,0.594684461566685,0.06461222385582023,0.0004746912423841657
SOL,Logistic Regression,ohlc,extended,long_short,-0.027480326805936903,0.5992837621336349,0.013722351404856527,-0.000418802783984543,0.13046508258268089,0.5790471348681822,0.04658266157402974,0.0011050210301104862
SOL,LightGBM,ohlc,extended,long_short,0.010725711780729041,0.7901960784313726,0.01608025789954581,0.0005300341897830662,0.13480421858408018,0.5654320052517295,0.03822015000836677,0.0012570361462982214
SOL,Logistic Regression,ohlc,raw,long_short,0.04992293421694651,0.7663316582914572,0.011392305113488516,0.0014766326231892288,0.018240509070675696,0.5481493635709846,0.11370914765672742,0.00022979651564476223
SOL,RSI,rule,rule,long_short,-0.009028804863553133,0.5167222996947471,0.46579413355386123,-0.00018412361994331073,-0.00610587400253087,0.5277028770131243,0.46287910005755084,-3.585673057962266e-05
SOL,Logistic Regression,candle,raw,long_short,0.002866624552845417,0.7392778993435448,0.2331336962644596,7.561246121587285e-05,0.11356995560217072,0.527513261741493,0.06855902475144596,0.0008439588506552038
SOL,LightGBM,ohlc,raw,long_short,-0.04178220425743669,0.7584683357879234,0.03790680979141533,-0.0008002983489995021,0.01852625502060528,0.5241484852078022,0.07492716986672734,0.0002344103009949855
SOL,XGBoost,candle,extended,long_short,0.011745896754207574,0.5273167783309771,0.07900354355912757,0.00024669222811863375,-0.011314598010263932,0.519843468925898,0.13836274500606618,-8.956231174857035e-05
SOL,LightGBM,candle,raw,long_short,-0.011808172040287656,0.7527027027027027,0.020014830129456155,-5.115066651601754e-05,0.0329637637412295,0.5192307692307692,0.05050048967942524,0.00039891155775125306
SOL,LightGBM,candle,extended,long_short,-0.007903314601097824,0.5969678217821782,0.1121735643540203,-3.0968389152692315e-05,-0.012955279102103092,0.5172206030714046,0.22287100716007532,-0.0001334043890532112
SOL,XGBoost,ohlc,extended,long_short,-0.010531660320713732,0.5253197361771604,0.044858346344002084,-3.793161636530149e-05,-0.012641515765104316,0.5125081057284447,0.07610781106860945,-9.595173656544562e-05
SOL,GRU,ohlc,raw,long_short,0.023606180345704095,0.5179115961338251,0.455875682460999,0.00019710132698743743,0.0009355179117082846,0.5053306894611442,0.4707401693636508,5.9134602217001405e-05
SOL,GRU,candle,raw,long_short,0.010213707997330528,0.5232345517808945,0.4897458762141056,0.00013793696476559504,-0.007875719041833781,0.5031672320032866,0.43501046122726683,-7.540172207107554e-05
SOL,XGBoost,ohlc,raw,long_short,-0.014046914866563842,0.5163060727888278,0.1045135793310742,-0.00015731401013386912,-0.010234552993821235,0.4993429913603364,0.14561759276692546,-7.361574719797831e-05
SOL,XGBoost,candle,raw,long_short,-0.039879097283273685,0.5090643334213037,0.02429435141077047,-0.0005999577778382473,-0.031706757198626714,0.4797467701020589,0.07978606823310268,-0.0004204132031789128
SOL,GRU,candle,extended,long_short,-0.017398667019666483,0.5856573705179283,0.015688367129135537,-0.0001407572971068952,0.24733813309613467,0.4614035087719298,0.023137637873338078,0.002721813311418679
SOL,SMA,rule,rule,long_short,0.03053434307420482,0.5720930232558139,0.01743461633660419,0.0012099693414429663,0.01712130486780509,0.45681818181818185,0.004966149167737202,0.0005500415672145679
XRP,Logistic Regression,ohlc,raw,long_short,-0.015956820604255975,0.7514269406392694,0.08550780666914984,-0.00013633940197850555,-0.018717799471852245,0.5940289140944589,0.1304336279315951,-0.00028335015282905684
XRP,GRU,ohlc,extended,long_short,0.01390009310048132,0.6703781512605043,0.0639390281877194,0.0001745467526256928,0.011927192219043389,0.5743005373355567,0.04161535961591638,0.00017799287703273523
XRP,Logistic Regression,ohlc,extended,long_short,0.039371577516831416,0.7961165048543689,0.011068178615920528,0.0004524685460647335,0.08366951519820705,0.5443722943722944,0.012535037088467624,0.0010953705436575762
XRP,GRU,candle,extended,long_short,0.011014653585436376,0.7933655839668279,0.07661120308776338,0.00014842030833027116,0.07092245849124985,0.5431654676258992,0.059684654163403815,0.0006362391667898466
XRP,XGBoost,candle,extended,long_short,-0.029116579042908864,0.5681610119638127,0.05894826895900383,-0.0003845719454069276,0.01836571820021459,0.5425281954887218,0.0781435709632798,0.00026002198995110404
XRP,LightGBM,ohlc,extended,long_short,0.052095498060892205,0.5883084577114428,0.015655939471808242,0.0007945694405335389,0.021673643302562492,0.5396306271642939,0.01829301120182972,0.0003600727057446614
XRP,LightGBM,candle,extended,long_short,0.05739464955588792,0.6431721798134011,0.013253254290110667,0.0008653959138939164,0.06735011145323905,0.5392912513842747,0.01539778878722409,0.0009571212524465262
XRP,RSI,rule,rule,long_short,-0.006364897823905826,0.5349517790419767,0.48689246500217276,-4.009849372650858e-05,-0.005107077114029533,0.5346129046565279,0.4844747586515329,-2.0222028063921294e-05
XRP,Logistic Regression,candle,extended,long_short,0.05038054256801401,0.7981651376146789,0.011787603076352182,0.0005421393982231215,-0.010041489266801557,0.5281773399014777,0.01175706348941142,-2.565440364529879e-05
XRP,XGBoost,ohlc,extended,long_short,-0.017829264677850325,0.5362408529303194,0.11204369837463363,-0.00018193968709516735,-0.010605344468919335,0.5174949635817404,0.13270448093815995,-8.064058705088067e-05
XRP,GRU,ohlc,raw,long_short,0.03279154203977253,0.5574446161772282,0.09751261715933669,0.00029469422949418545,0.021903054284438735,0.5141083521444695,0.08286338002546843,0.00020944624011758967
XRP,LightGBM,candle,raw,long_short,-0.013396852275181,0.6302201257861635,0.18304576234300518,-0.00011578391445440274,-0.017631030642609808,0.505620372771008,0.17728655033727603,-0.0002017324318988966
XRP,LightGBM,ohlc,raw,long_short,-0.0113387124456249,0.5475134621476085,0.15136583577814886,-8.315567621718973e-05,-0.02049469668573323,0.4893769488672425,0.18022115359360236,-0.00035756970714711936
XRP,SMA,rule,rule,long_short,-0.000869331805203701,0.49814220219293,0.151333243614812,4.1820612645391174e-05,0.034212100489018814,0.4864175575382472,0.1607201439471905,0.00031728842383454286
XRP,XGBoost,ohlc,raw,long_short,-0.0018809998855582532,0.51457263666566,0.16996427290976993,2.49297868363862e-05,-0.019570556163141607,0.4760241933822671,0.1870898015205577,-0.0003696947275954761
XRP,XGBoost,candle,raw,long_short,-0.012027062323535273,0.5092918291235803,0.045815790648458546,-7.616053753809088e-05,-0.0382019975790779,0.4750395584726528,0.0688736371065921,-0.0007187556885452249
XRP,Logistic Regression,candle,raw,long_short,0.007426498718691374,0.743595825426945,0.19932664688493532,9.347240300685323e-05,-0.014405057835100517,0.38831003481785586,0.25572027782968965,-0.0002930847042485776
XRP,GRU,candle,raw,long_short,-0.00610761003407693,0.7397792631742577,0.2997792618711399,-2.5499534701149308e-05,-0.013769401465726265,0.23983063662482987,0.30100588346934903,-0.000359365938958761
