Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,-0.03334416498220615,0.5287141160433206,0.1147971311962965,-0.00046863459494093576,-0.00845064508937026,0.5229982477374133,0.2796834771447167,-8.11146763589086e-05
raw,-0.03451651125772339,0.49357269890627153,0.13902894239223043,-0.0005180473649506729,-0.011883727582122545,0.4956542988190714,0.4374850341996148,-0.00014625484243931502
