Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
Logistic Regression,ohlc,raw,long_short,-0.01814148979416603,0.5525727069351231,0.022544724351953267,-5.8518126617679094e-05,0.007837078460340742,0.6990181434784519,0.12993002146119864,5.3428870704070805e-05
GRU,ohlc,extended,long_short,0.06929492256116702,0.6346846846846846,0.02135096270949286,0.00039198799813577087,0.012247176455541757,0.6861861861861862,0.018440034005673518,0.00016239902059574302
Logistic Regression,candle,extended,long_short,0.004540363983015088,0.7924187725631768,0.014907443933406941,7.505014185438926e-05,0.04304446056179221,0.6726588628762542,0.015191188382560481,0.0004722939086245088
LightGBM,ohlc,extended,long_short,0.12600863205614893,0.8036363636363637,0.015821104061389146,0.0006758484153575628,0.07522928938826859,0.6320553780617678,0.018261058362769412,0.0007514698067227092
GRU,candle,extended,long_short,-0.05960722581804013,0.7978723404255319,0.041347176306101276,-0.00038822926352654604,-0.012656449216670024,0.6246200607902735,0.054037442468502755,-5.93602448558336e-05
Logistic Regression,ohlc,extended,long_short,-0.017982082377431662,0.7859078590785908,0.11564457941515467,-0.00011622902725145247,0.014616448732121607,0.5951334084930477,0.1396928626900819,9.637122711103429e-05
LightGBM,candle,raw,long_short,0.08048956994851018,0.5888888888888888,0.011702195649251478,0.000690334244718511,0.1603378819729126,0.5749387254901961,0.013654917286703244,0.0011660690840101867
LightGBM,candle,extended,long_short,0.09981154349575198,0.7382543926661573,0.018075043910781224,0.0006123264267429004,0.060174437355936576,0.5714809384164223,0.021350218369783968,0.00048463636806350837
RSI,rule,rule,long_short,-0.006928932068840029,0.5424766272530788,0.5095965636824566,-3.9693276827754555e-05,-0.004314307606352594,0.5412203902967994,0.5087581434184824,-1.1828109496241063e-05
XGBoost,ohlc,extended,long_short,0.010509421132079321,0.5498274248274249,0.06552182757002034,8.504597499091906e-05,0.001798896791206522,0.5287841985196369,0.10661180282419352,4.224542188735102e-05
XGBoost,candle,extended,long_short,0.05138854835121195,0.5409308900459343,0.19789309056235918,0.0002326515222651308,0.01899394479051919,0.522601323407775,0.21689572529665724,0.0001237810535827004
LightGBM,ohlc,raw,long_short,0.029453909231437942,0.6658227848101266,0.011888784330664528,0.00018217515972036033,0.060366766058401425,0.5194122798482048,0.02357040859784052,0.00043128219667983454
GRU,candle,raw,long_short,0.007886629674489875,0.7506419858763107,0.42943531621229825,6.506050014213228e-05,0.03560684828061066,0.5187389838894214,0.41852136504655785,0.00014692128150450306
XGBoost,ohlc,raw,long_short,0.0124509829265441,0.5215318902939368,0.1903053957185978,8.998012064075343e-05,0.009660435245732455,0.5150993803940662,0.23377424823174753,8.153329205734369e-05
GRU,ohlc,raw,long_short,-0.011951006381708184,0.5213709969548461,0.21716901227851618,-7.835585588840392e-05,0.033609118472634605,0.5106585225342334,0.3004974993539405,0.00016541166442427847
SMA,rule,rule,long_short,-0.025329665290632172,0.6047619047619047,0.01411344229774021,-0.00023705182937598746,-0.056467739426305216,0.502410800385728,0.011661927607579281,-0.000711698966552571
Logistic Regression,candle,raw,long_short,0.07499270243934895,0.7614873035066505,0.07929357819057463,0.0005303645158491303,-0.011841201519377979,0.5009559797391347,0.13118128449866806,-8.030512277748796e-05
XGBoost,candle,raw,long_short,0.06956995196114946,0.5393135761436552,0.04604424649393256,0.0003737043134453215,0.004973033108204447,0.5001694528627758,0.08089786306586166,5.404206025948421e-05
