Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.031102431131376816,0.571995882223541,0.11470539321967084,0.0004061604488434399,0.06710956462117354,0.5421798064567546,0.10046066917863299,0.0007311862642150118
ohlc,0.03808541509495402,0.5618197708039753,0.14534309466630013,0.0003840654811973313,0.03527495687319784,0.5392936838347621,0.14280849401053114,0.0004835497789329907
