Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,ohlc,extended,short,0.16404459496869914,0.6818181818181818,0.011657276083155236,0.0015179990348759204,0.03668247161696244,0.6260162601626016,0.014613778705636743,0.00028427166167788545
Logistic Regression,ohlc,extended,short,0.003278381574978121,0.625,0.018421562924180724,0.00013140832599496132,0.005935877767425524,0.5829383886255924,0.023291043362999433,0.0002982878529387181
GRU,candle,extended,short,0.055171037915424256,0.6842105263157895,0.012628715756751506,0.0006919577409981729,-0.08574923745230102,0.5754716981132075,0.011577149364205732,-0.0018590023717296375
Logistic Regression,candle,extended,short,-0.04676209605163241,0.6375,0.01977894124490983,-0.0008554566753860817,-0.042481530542876796,0.5591054313099042,0.03313766332134065,-0.0007729621471482055
XGBoost,candle,extended,short,-0.016223892717770045,0.5710659898477157,0.04363001745200698,-0.00013253646493342552,-0.003934738170206877,0.5385802469135802,0.06608596856655936,3.594445277584574e-05
XGBoost,ohlc,extended,short,-0.023550661854971136,0.5357142857142857,0.03781268179173938,-0.00025559425181178084,-0.02068031838178559,0.522189349112426,0.06684340087104715,-0.00021283058260835743
RSI,rule,rule,short,6.851184227699682e-06,0.5148342059336823,0.40120458519525937,5.3222740813216096e-05,-0.01476542388823161,0.5176582128466461,0.4144999051053331,-0.0001868104622484492
LightGBM,ohlc,extended,short,-0.09605960379384054,0.5673076923076923,0.011440760131859608,-0.001197384784374857,-0.027107532663731736,0.5112359550561798,0.01723158492709714,-0.0003427521713455139
Logistic Regression,ohlc,raw,short,-0.08062165265236482,0.5394736842105263,0.0159007174713981,-0.0020092314491442225,-0.042187633501136475,0.49829351535836175,0.08293883734141261,-0.0010004842755517867
SMA,rule,rule,short,-0.005966523371727838,0.47465437788018433,0.02005842259006816,1.4771243261088905e-05,-0.03671150320866541,0.49201277955271566,0.029299847792998476,-0.0006504575551949687
Logistic Regression,candle,raw,short,0.005650326738785008,0.48719165085388993,0.39829358153965483,8.074945010766096e-05,-0.014168603708519795,0.490905783921426,0.5110774474531339,-0.000264145685361995
LightGBM,ohlc,raw,short,-0.07614136696020826,0.543859649122807,0.018033740546829553,-0.0014345613897781017,-0.04310987905227067,0.48484848484848486,0.06362431357697405,-0.0007846102218571355
GRU,ohlc,raw,short,-0.0007118076937680433,0.48484141791044777,0.8078492325626578,2.8949296190579862e-05,-0.009625072519088378,0.4847157016171101,0.88176124501803,-0.00014488827654180375
GRU,candle,raw,short,-0.006717024379766578,0.4795585263485155,0.5993782786088984,-3.357112018781046e-05,-0.01378450038301561,0.47966127324965974,0.6020117669386981,-0.0003405030801447954
LightGBM,candle,extended,short,0.14839243343864247,0.6222222222222222,0.010859026565832848,0.0017694617224286724,-0.07681773796103265,0.4728682170542636,0.011550842643438742,-0.0011613815139194681
XGBoost,candle,raw,short,-0.024441952921620897,0.4945054945054945,0.02617801047120419,-0.00026788565542440424,-0.05839256424343045,0.47230320699708456,0.0613520166635107,-0.0011087602891206117
LightGBM,candle,raw,short,-0.022136284627130364,0.5625,0.012216404886561954,-0.00017549139166864316,-0.07686326023990596,0.4553072625698324,0.030865366407877296,-0.0013488709541339176
XGBoost,ohlc,raw,short,-0.06591401401906043,0.5023696682464455,0.020554585999612178,-0.001190399900182029,-0.0659719796929806,0.45024469820554647,0.052262829009657265,-0.0015090381040517155
