Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
LightGBM,candle,extended,long,0.029016473418674946,0.6641221374045801,0.015647482014388488,0.0005702361981066794,0.2592306813664687,0.6057142857142858,0.01924473493100944,0.002820760434510602
Logistic Regression,ohlc,raw,long,-0.020074650585352738,0.5581395348837209,0.030215827338129497,-0.00019713291424230955,0.10891570234270481,0.5960099750623441,0.04339143064633261,0.0015662404911290808
GRU,candle,raw,long,0.07867037136439516,0.5970149253731343,0.021629416005767843,0.001223578321269916,0.0489794245573472,0.5915915915915916,0.03583772967072949,0.0007863212740166913
GRU,candle,extended,long,0.029234441365411496,0.5867311679336559,0.1530281182408075,0.0002856549264089885,0.10037331386169131,0.5863309352517986,0.11861015099144988,0.0007914117262998214
GRU,ohlc,extended,long,0.035932270830374015,0.5907563025210084,0.1267123287671233,0.0003426127012042788,0.03733916646736842,0.5771725032425421,0.0809532472257595,0.00040667691690097346
Logistic Regression,ohlc,extended,long,0.07865710249764017,0.603448275862069,0.012589928057553957,0.0009085693532438993,0.07309915377638058,0.5633802816901409,0.014524328249818447,0.001067680206261784
LightGBM,ohlc,extended,long,0.06642854664730094,0.5932835820895522,0.028597122302158273,0.0009596055926057184,0.024207638185509164,0.5575221238938053,0.03431372549019608,0.0003906296584393202
Logistic Regression,candle,extended,long,0.07225732214225644,0.5982905982905983,0.012589928057553957,0.0008355851482130931,0.05916078144138313,0.5555555555555556,0.012708787218591141,0.0008467050658705824
XGBoost,candle,extended,long,-0.022262655767079906,0.5663474692202463,0.07446043165467627,-0.00020736151738540279,0.1140666794060767,0.5508196721311476,0.0915032679738562,0.0009027820851706525
RSI,rule,rule,long,0.030646718864710265,0.5569672131147541,0.48911283066402733,0.00018775968490028773,0.04566019379743161,0.5480935875216638,0.4596656976744186,0.00027619577010382215
SMA,rule,rule,long,0.003155845730460498,0.5131086142322098,0.024751580849141825,0.00018381668633923724,0.10628300115257383,0.5392156862745098,0.04011670313639679,0.0018039660706627425
GRU,ohlc,raw,long,0.04767165976781951,0.5574446161772282,0.19502523431867338,0.00037710020579506134,0.03511373905791648,0.5141083521444695,0.16572676005093687,0.0002914157660769576
XGBoost,ohlc,extended,long,0.017721438446333195,0.5389369592088998,0.15683453237410072,0.0001816114980721724,0.014111869720410017,0.5133514986376022,0.1710239651416122,0.00018454823030432656
LightGBM,candle,raw,long,0.002754985881489281,0.5104402515723271,0.36492805755395685,5.8813570162637834e-05,-0.007077840765770204,0.5001296344309049,0.3502178649237473,-3.209048246470124e-05
LightGBM,ohlc,raw,long,0.02574943437418302,0.5235983528666456,0.2973021582733813,0.0001980464891282867,-0.01168818393385388,0.4997119815668203,0.31499636891793753,-8.479974870932758e-05
XGBoost,ohlc,raw,long,0.05259751878133406,0.528950542822678,0.31546762589928057,0.000302110923771543,0.0011005693691470999,0.49309275444037215,0.3175381263616558,4.600671106081045e-05
XGBoost,candle,raw,long,0.03944607304407236,0.5251798561151079,0.06564748201438848,0.00031346062855777256,-0.01618556185702102,0.4798206278026906,0.07770515613652869,-0.00012235200199159417
Logistic Regression,candle,raw,long,0.019702437601794746,0.5278406518786781,0.20971223021582733,0.0001693163154138345,-0.021670961040787494,0.46747614917606245,0.09785766158315178,-0.0001440479876919594
