Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,-0.019031657113174012,0.5287141160433206,0.1147971311962965,-0.00025741104917260005,0.00920732564355699,0.5229982477374133,0.2796834771447167,9.669948839942064e-05
raw,-0.02549313142899819,0.49357269890627153,0.13902894239223043,-0.00031615892476451624,-0.0010150134267222469,0.4956542988190714,0.4374850341996148,-6.134500485979211e-06
