Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.007975546938259557,0.5965136059024011,0.025110870286876724,0.0003137991266614065,0.17303869418929593,0.5780997656537031,0.0447970501365837,0.0022042350906493
raw,-0.0016761165900921401,0.5051321658013295,0.1669784001186979,-0.00012678898679652112,0.05245847674188357,0.5114627716594757,0.14392217842588423,0.0005614001886600466
