Model,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,0.02891322486096245,0.6902419036447045,0.13446052757648985,0.0002641271476237657,0.03961725323297387,0.4678512484326888,0.1212923193185344,0.0002861486904384173
LightGBM,0.04375526114899267,0.6023035563646539,0.09083019797076824,0.0006142261278920248,0.03044911410911979,0.5184798000467048,0.09779962597998304,0.0004281562502983218
Logistic Regression,0.03862227610354165,0.7723261021338156,0.07692255881158946,0.0004112640875052669,0.02184769750940292,0.5137221457965218,0.10261150158479095,0.0003006965672718236
RSI,0.0045257942933976825,0.5349517790419767,0.48689246500217276,7.172201909400423e-05,0.0059300291721709145,0.5346129046565279,0.4844747586515329,8.734907895469953e-05
SMA,0.0003316266420137297,0.49814220219293,0.151333243614812,5.416982856818967e-05,0.03667477648485939,0.4864175575382472,0.1607201439471905,0.0003290522847940372
XGBoost,0.009664415360065185,0.5320665826708431,0.09669300772296649,0.00011686699839995554,0.007259332001859981,0.5027717277313455,0.11670287263214739,3.412527293554256e-05
