Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.01161656842436643,0.5673443012617034,0.14037037206572756,0.00013465345074176763,-0.04652402158766115,0.5055253900161197,0.16595727766984555,-0.0008524601985978481
ohlc,-0.021959516303816998,0.5600480724162983,0.11770881968892907,-0.0005511018897786912,-0.020758008303325685,0.5200602941232879,0.1503208791016068,-0.00042650551466746363
