Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
LightGBM,candle,extended,long,0.007335756111331591,0.6641221374045801,0.015647482014388488,0.0002442819996333972,0.22492389596726084,0.6057142857142858,0.01924473493100944,0.0025247604345106016
Logistic Regression,ohlc,raw,long,-0.037757384525575144,0.5581395348837209,0.030215827338129497,-0.0004971329142423095,0.08035192308848998,0.5960099750623441,0.04339143064633261,0.001266863932525589
GRU,candle,raw,long,0.06599275458844767,0.5970149253731343,0.021629416005767843,0.0010616380227624531,0.03474024333258762,0.5915915915915916,0.03583772967072949,0.0006076425953380125
GRU,candle,extended,long,0.008025358473738675,0.5867311679336559,0.1530281182408075,0.00012190233484022561,0.06834888797050137,0.5863309352517986,0.11861015099144988,0.0006160969780983828
GRU,ohlc,extended,long,0.012628000357201977,0.5907563025210084,0.1267123287671233,0.00016437740708663169,0.01629364758221432,0.5771725032425421,0.0809532472257595,0.00022237082092172573
Logistic Regression,ohlc,extended,long,0.05286589159786932,0.603448275862069,0.012589928057553957,0.0006400348704852784,0.05066743649142126,0.5633802816901409,0.014524328249818447,0.0007842295020364332
LightGBM,ohlc,extended,long,0.04121572120509525,0.5932835820895522,0.028597122302158273,0.0006592324582773602,0.0026476534004057843,0.5575221238938053,0.03431372549019608,0.00012322552864581012
Logistic Regression,candle,extended,long,0.04667402090583696,0.5982905982905983,0.012589928057553957,0.000569345831973777,0.03571587492474044,0.5555555555555556,0.012708787218591141,0.000555038399203916
XGBoost,candle,extended,long,-0.042039852083916744,0.5663474692202463,0.07446043165467627,-0.0005013423655386176,0.06455670358486394,0.5508196721311476,0.0915032679738562,0.0006128367299793957
RSI,rule,rule,long,0.013270153016264236,0.5569672131147541,0.48911283066402733,0.00011352812752323854,0.02536971811394924,0.5480935875216638,0.4596656976744186,0.00020105495554576327
SMA,rule,rule,long,0.0014591602620981335,0.5131086142322098,0.024751580849141825,0.00015628859645159661,0.10495741529800219,0.5392156862745098,0.04011670313639679,0.001789382737329409
GRU,ohlc,raw,long,0.03279154203977253,0.5574446161772282,0.19502523431867338,0.00029469422949418545,0.021903054284438735,0.5141083521444695,0.16572676005093687,0.00020944624011758967
XGBoost,ohlc,extended,long,-0.01027107351931163,0.5389369592088998,0.15683453237410072,-5.871606682275953e-05,-0.008067493657772838,0.5133514986376022,0.1710239651416122,-3.651443999540081e-05
LightGBM,candle,raw,long,-0.01429824464868131,0.5104402515723271,0.36492805755395685,-0.0001297021531078023,-0.01865866631942485,0.5001296344309049,0.3502178649237473,-0.00022156416667522754
LightGBM,ohlc,raw,long,-0.0025442130985558935,0.5235983528666456,0.2973021582733813,1.2902364959772382e-05,-0.021832929011619383,0.4997119815668203,0.31499636891793753,-0.00025768281322545656
XGBoost,ohlc,raw,long,0.010928312790203287,0.528950542822678,0.31546762589928057,0.0001125451819138833,-0.01526527371930049,0.49309275444037215,0.3175381263616558,-0.00013900879500064987
XGBoost,candle,raw,long,-0.0012885319276007294,0.5251798561151079,0.06564748201438848,2.0870700500218654e-05,-0.037131860235290984,0.4798206278026906,0.07770515613652869,-0.000390345275534195
Logistic Regression,candle,raw,long,0.007277779035381704,0.5278406518786781,0.20971223021582733,8.819363546815776e-05,-0.03523094271272986,0.46747614917606245,0.09785766158315178,-0.000270327259157701
