Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,-0.026884485664057774,0.5808006935331105,0.061368299651212536,-0.00021290192155682427,-0.023804599384132763,0.5450110051963609,0.13951551703456647,-0.00023133870208611414
raw,-0.03271317140553999,0.515125931541782,0.1376967513517367,-0.00036616284914994357,-0.02057176196734162,0.4956737165839764,0.3245427318048245,-0.00028719679998902997
