Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.006587201288833371,0.563808990345918,0.09800209151415376,6.891293552172459e-05,0.01825789712943445,0.5269140041229852,0.2690674372070461,9.341469480053137e-05
ohlc,0.00576888722786136,0.5472323540522007,0.08462265525624105,3.668528615288782e-05,0.0002434636217613872,0.5172051498720774,0.3073718617624331,1.4440886772329686e-05
