Model,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,0.03303341332176367,0.6124869058090353,0.24430344577654817,0.0004850809418957577,0.10783453102958997,0.5182080254288548,0.24270410549416405,0.0011112341057566567
LightGBM,0.001333293304542741,0.7245837346760442,0.0465438655436094,0.00018890455863979124,0.07483328924698787,0.5315079656904264,0.09662970417864866,0.0006711196893254748
Logistic Regression,0.0015006722767792937,0.6715938952648248,0.06889248437980508,0.0002183017681742445,0.11571004785968708,0.5623485554368362,0.07336576445950584,0.0008628823396925944
RSI,-0.007471856500944745,0.5167222996947471,0.46579413355386123,-8.729112173285976e-05,0.0011068680083329617,0.5277028770131243,0.46287910005755084,6.239839090679942e-05
SMA,0.031217776429566524,0.5720930232558139,0.01743461633660419,0.0012256589966153802,0.0184292298551812,0.45681818181818185,0.004966149167737202,0.0005769646441376448
XGBoost,0.006741961161121029,0.5195017301795672,0.06316745516124359,0.00016660362920973299,0.007108672901340544,0.5028603340291845,0.10996855426867594,0.00011659362126476796
