Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,-0.020093377214670295,0.5076892154904088,0.17560487605707525,-0.0002951125835665648,-0.015008321376282014,0.5045722335285281,0.4322625107295019,-0.00018003493540440403
ohlc,-0.047767299025259245,0.5145975994591833,0.07822119753145167,-0.0006915693763250438,-0.00532605129521079,0.5140803130279566,0.2849060006148296,-4.73345833938196e-05
