Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.03837311744761391,0.5927395615663262,0.0725574839335453,0.0004845642375586784,0.085198660528161,0.5637308570146098,0.06786027590278661,0.0009263992904697578
raw,0.030814728778716924,0.54107609146119,0.18749100395242566,0.0003056616924820928,0.017185860966210373,0.517742633276907,0.1754088872863775,0.0002883367526782447
