Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.027364130233754246,0.6782188696087084,0.11107097389509613,0.0003348095766283052,0.025850791709423827,0.47024535713584,0.12098367826827824,0.00023359373379906343
ohlc,0.03311345850302672,0.6202502027983002,0.08838217214581089,0.0003684326040822013,0.023735906717254448,0.5311671038677904,0.09821948148944966,0.0002909696566729892
