Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
Logistic Regression,ohlc,extended,long,-0.005803340998468474,0.6422018348623854,0.012603528988116673,-1.5674717250780707e-05,0.22358504103355972,0.7,0.007471980074719801,0.0017640122089519902
GRU,ohlc,extended,long,0.10252893709421523,0.6458333333333334,0.011187297004691447,0.0003840634765205429,0.19068194856159362,0.6530612244897959,0.00570409982174688,0.0011329037000551816
LightGBM,candle,extended,long,0.24148520205634944,0.717948717948718,0.010082823190493338,0.0010244592443771406,0.2108313800398815,0.6518518518518519,0.015655577299412915,0.0014813884541025595
GRU,candle,extended,long,0.02003339967704229,0.6684782608695652,0.022194153735113676,0.00020811513411309594,0.10401929333595515,0.643979057591623,0.021925133689839574,0.001108642773366477
Logistic Regression,candle,extended,long,0.1564851457596705,0.7034482758620689,0.018365142239827152,0.0008217610254127395,0.1051164033421502,0.616,0.0273972602739726,0.0009494316913984354
Logistic Regression,ohlc,raw,long,-0.04779230684148629,0.5260115606936416,0.016384587684551675,-0.0005015746634203718,0.08553486327187752,0.6115702479338843,0.013164917274506315,0.0009018653592273826
LightGBM,ohlc,extended,long,0.04417180062166892,0.6697247706422018,0.01314368023046453,0.00032947509239540385,0.05477584814316138,0.5955882352941176,0.014410247286959615,0.0003857518439702717
RSI,rule,rule,long,-0.013405496162096435,0.5550580093629147,0.4912628355251306,-6.703523604262251e-05,0.025906518481391166,0.5557103064066853,0.4261302954788181,0.00012915781480667046
XGBoost,ohlc,extended,long,-0.004772597717308272,0.5528146742567995,0.15736406193734245,-1.1438125385278249e-05,0.02040046787208232,0.5485537190082644,0.09446717665895749,0.00013982964768018957
XGBoost,candle,extended,long,-0.02001496850892412,0.5242814667988107,0.2857400072020166,-0.00012410473737671133,-0.006216280633264316,0.5393053016453382,0.2624088240526597,-2.1044336953952144e-05
Logistic Regression,candle,raw,long,0.041360344825578786,0.5357142857142857,0.01890529348217501,0.000294626071825805,0.04157488200625698,0.5361111111111111,0.06867105497242483,0.0003748857451862539
XGBoost,candle,raw,long,-0.017954517340961554,0.5171009771986971,0.11433201296362981,-9.587279213284628e-05,0.013580767254398364,0.5350210970464135,0.11279131827077032,9.390640870761028e-05
SMA,rule,rule,long,0.078006194558092,0.5504587155963303,0.021715526601520086,0.0007219726016940533,0.016245865189870957,0.5327868852459017,0.011619592420450483,0.00014214739108040303
GRU,ohlc,raw,long,0.011684872648198152,0.5285423037716616,0.18711656441717792,0.00010702341007685025,0.04624658208418012,0.5307557117750439,0.053832442067736186,0.00037793539084792855
LightGBM,candle,raw,long,-0.0007296070999586976,0.5160919540229885,0.3233705437522506,1.2938408102559044e-05,-0.005965224544199037,0.5201005025125628,0.1841309375555951,-1.9130905372506165e-05
XGBoost,ohlc,raw,long,-0.019062938213149985,0.5066079295154186,0.3519985595966871,-0.0001277930190289238,-0.00678877377726103,0.5125748502994012,0.2284291051414339,-2.3818898894222804e-05
GRU,candle,raw,long,0.18252186239720897,0.5421686746987951,0.01623962468422952,0.0012489262808100285,-0.12009501778018707,0.5113636363636364,0.008021390374331552,-0.0014048315166617158
LightGBM,ohlc,raw,long,-0.023821817757512864,0.5471698113207547,0.010442924018725243,-0.00012894940489750339,-0.05353278067983424,0.4897959183673469,0.017078811599359544,-0.00021621167145605138
