Asset,Model,Model Family,Feature Set,Input Type,Feature Type,Strategy Mode,Strategy Label,Cost Regime,Long Threshold,Short Threshold,Threshold Feasible,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Validation Trades,Validation Signal Ratio,Test Sharpe,Test Precision,Test Recall,Test Avg Return,Cumulative Return,Maximum Drawdown,Turnover,Number of Trades,Annualized Sharpe,Model Params,Log Path,Feasibility Bucket
ETH,GRU,ML,candle_extended,candle,extended,short_only,short,no_cost,,0.5800000000000001,True,-0.06105760278559609,0.6511627906976745,0.010245151847786316,-0.00034806342979703083,138,0.007868972458596395,-0.049785747501425046,0.559322033898305,0.012322628827483197,-0.0002323760476969926,-0.02838518510998156,-0.05986234622033271,178.0,178.0,-0.4691130121854974,"{""lookback_hours"": 24, ""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/gru/candle_extended/eth""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/short_only/gru/candle_extended/eth/trading_log.csv,feasible
ETH,GRU,ML,candle_extended,candle,extended,short_only,short,with_cost,,0.5800000000000001,True,-0.10662794942243674,0.6511627906976745,0.010245151847786316,-0.0006288773832854029,138,0.007868972458596395,-0.10233052700498513,0.559322033898305,0.012322628827483197,-0.0004963590985444502,-0.08707905364524893,-0.09684833983067487,178.0,178.0,-1.5297978945257085,"{""lookback_hours"": 24, ""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/gru/candle_extended/eth""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/short_only/gru/candle_extended/eth/trading_log.csv,feasible
SOL,GRU,ML,ohlc_extended,ohlc,extended,long_only,long,no_cost,0.5700000000000001,,True,0.0985244318952497,0.6462882096069869,0.03159018143009605,0.0015058113475688033,280,0.023874061718098416,0.12706695105007632,0.5687645687645687,0.05017478922475838,0.0015589216195635953,0.8521397539668616,-0.1806912977753068,530.0,530.0,1.9664715736322396,"{""lookback_hours"": 24, ""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/gru/ohlc_extended/sol""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_only/gru/ohlc_extended/sol/trading_log.csv,feasible
SOL,GRU,ML,ohlc_extended,ohlc,extended,long_only,long,with_cost,0.5700000000000001,,True,0.08112847958716742,0.6462882096069869,0.03159018143009605,0.0012918375484421657,280,0.023874061718098416,0.10265810247596663,0.5687645687645687,0.05017478922475838,0.0013427211533631291,0.5387393495674753,-0.18642085227338567,530.0,530.0,1.422750925558918,"{""lookback_hours"": 24, ""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/gru/ohlc_extended/sol""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_only/gru/ohlc_extended/sol/trading_log.csv,feasible
SOL,GRU,ML,ohlc_extended,ohlc,extended,long_short,long_short,no_cost,0.5700000000000001,0.5700000000000001,True,0.10297505418112374,0.8231441048034934,0.01590385730195253,0.0015561654213713198,282,0.023978315262718933,0.13965779957477903,0.6029306714790585,0.04192815351240051,0.0013326509928294945,1.3095964111626146,-0.1806912977753068,896.0,893.0,2.383373112556278,"{""lookback_hours"": 24, ""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/gru/ohlc_extended/sol""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_short/gru/ohlc_extended/sol/trading_log.csv,feasible
SOL,GRU,ML,ohlc_extended,ohlc,extended,long_short,long_short,with_cost,0.5700000000000001,0.5700000000000001,True,0.08529189621887708,0.8231441048034934,0.01590385730195253,0.0013416002039800153,282,0.023978315262718933,0.10373487620943417,0.6029306714790585,0.04192815351240051,0.0010994899883981799,0.688127748550422,-0.18642085227338578,896.0,893.0,1.5566832472776422,"{""lookback_hours"": 24, ""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/gru/ohlc_extended/sol""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_short/gru/ohlc_extended/sol/trading_log.csv,feasible
SOL,Logistic Regression,ML,ohlc_extended,ohlc,extended,short_only,short,no_cost,,0.56,True,-0.08476409352748111,0.5802469135802469,0.010199652777777778,-0.001233266807441,110,0.008424336973478939,0.06289662324534938,0.5673469387755102,0.05908607863974495,0.0004792075177850895,0.24508617408568556,-0.13803264892029832,534.0,534.0,1.2720622833451543,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/ohlc_extended/sol""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/short_only/logistic_regression/ohlc_extended/sol/trading_log.csv,feasible
SOL,Logistic Regression,ML,ohlc_extended,ohlc,extended,short_only,short,with_cost,,0.56,True,-0.09892811025249014,0.5802469135802469,0.010199652777777778,-0.0014709211284286545,110,0.008424336973478939,0.0344056067812728,0.5673469387755102,0.05908607863974495,0.0002884932320708038,0.032850242412131525,-0.16362328429943285,534.0,534.0,0.2597427139908661,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/ohlc_extended/sol""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/short_only/logistic_regression/ohlc_extended/sol/trading_log.csv,feasible
XRP,LightGBM,ML,candle_extended,candle,extended,long_only,long,no_cost,0.6800000000000002,,True,0.029016473418674946,0.6641221374045801,0.015647482014388488,0.0005702361981066794,244,0.011961285609934258,0.2592306813664687,0.6057142857142858,0.01924473493100944,0.002820760434510602,0.6120957723807197,-0.04656851912811477,296.0,296.0,2.4282047539794753,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/lightgbm/candle_extended/xrp"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_only/lightgbm/candle_extended/xrp/trading_log.csv,feasible
XRP,LightGBM,ML,candle_extended,candle,extended,long_only,long,with_cost,0.6800000000000002,,True,0.007335756111331591,0.6641221374045801,0.015647482014388488,0.0002442819996333972,244,0.011961285609934258,0.22492389596726084,0.6057142857142858,0.01924473493100944,0.0025247604345106016,0.4536294962011016,-0.047923589555618706,296.0,296.0,1.9264794795700564,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/lightgbm/candle_extended/xrp"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_only/lightgbm/candle_extended/xrp/trading_log.csv,feasible
XRP,Logistic Regression,ML,candle_extended,candle,extended,long_short,long_short,no_cost,0.6100000000000001,0.6600000000000001,True,0.07902363549670514,0.7981651376146789,0.011787603076352182,0.0007994453342961809,322,0.019996347699050402,0.005873380975999463,0.5281773399014777,0.01175706348941142,0.00024912629810908664,0.02293602624680524,-0.29720322317036396,358.0,358.0,0.1968099346600139,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/candle_extended/xrp""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_short/logistic_regression/candle_extended/xrp/trading_log.csv,feasible
XRP,Logistic Regression,ML,candle_extended,candle,extended,long_short,long_short,with_cost,0.6100000000000001,0.6600000000000001,True,0.05038054256801401,0.7981651376146789,0.011787603076352182,0.0005421393982231215,322,0.019996347699050402,-0.010041489266801557,0.5281773399014777,0.01175706348941142,-2.565440364529879e-05,-0.0975932209102478,-0.34663403536984605,358.0,358.0,-0.23717572954833402,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/candle_extended/xrp""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_short/logistic_regression/candle_extended/xrp/trading_log.csv,feasible
XRP,GRU,ML,candle_extended,candle,extended,short_only,short,no_cost,,0.5900000000000001,True,0.0821795819560601,0.6842105263157895,0.012628715756751506,0.0009830103725771196,158,0.008692469576356483,-0.07606014927258725,0.5754716981132075,0.011577149364205732,-0.001594851428333412,-0.17700629902264753,-0.28967675490766875,160.0,160.0,-0.6709117974928311,"{""lookback_hours"": 24, ""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/gru/candle_extended/xrp""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/short_only/gru/candle_extended/xrp/trading_log.csv,feasible
XRP,GRU,ML,candle_extended,candle,extended,short_only,short,with_cost,,0.5900000000000001,True,0.055171037915424256,0.6842105263157895,0.012628715756751506,0.0006919577409981729,158,0.008692469576356483,-0.08574923745230102,0.5754716981132075,0.011577149364205732,-0.0018590023717296375,-0.2219323413446157,-0.3227781562546862,160.0,160.0,-0.8909975030147856,"{""lookback_hours"": 24, ""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/gru/candle_extended/xrp""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/short_only/gru/candle_extended/xrp/trading_log.csv,feasible
