Model,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,0.012899669672903324,0.6902419036447045,0.13446052757648985,0.00014804043893725004,0.02274582588225143,0.4678512484326888,0.1212923193185344,0.00016607808624535263
LightGBM,0.021188645723993555,0.6023035563646539,0.09083019797076824,0.0003652564409389657,0.012724506856864624,0.5184798000467048,0.09779962597998304,0.0001894729547862929
Logistic Regression,0.020305449549820206,0.7723261021338156,0.07692255881158946,0.0002379352363290507,0.010126292156113182,0.5137221457965218,0.10261150158479095,0.00012332032073366077
RSI,-0.006364897823905826,0.5349517790419767,0.48689246500217276,-4.009849372650858e-05,-0.005107077114029533,0.5346129046565279,0.4844747586515329,-2.0222028063921294e-05
SMA,-0.000869331805203701,0.49814220219293,0.151333243614812,4.1820612645391174e-05,0.034212100489018814,0.4864175575382472,0.1607201439471905,0.00031728842383454286
XGBoost,-0.015213476482463179,0.5320665826708431,0.09669300772296649,-0.0001544355958009499,-0.012503045002731063,0.5027717277313455,0.11670287263214739,-0.00022726725331011943
