Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,-0.00949588806667805,0.5428740900150426,0.07907658195505703,-0.000225063450363553,0.12779511768124574,0.5478668036868031,0.05742866236797511,0.0016053573757624645
ohlc,0.015795318414845466,0.558771681688688,0.1130126884505176,0.00041207359022843833,0.09770205324993375,0.5416957336263757,0.1312905661944928,0.001160277903546882
