Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.022155222980295073,0.5687487585301009,0.10425534467518091,8.491393749866292e-05,0.05438919167709448,0.54872484820508,0.08641028303594822,0.0006118857696150468
ohlc,0.005241875248598212,0.5647790496069711,0.11516445455207454,8.080616889708643e-05,0.045365516591142074,0.5533581522329343,0.1174579666449091,0.0005068980884199674
