Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
LightGBM,ohlc,extended,long,0.1280496625754598,0.6666666666666666,0.015364916773367477,0.0007176450325853109,0.08978734008557648,0.6143790849673203,0.0168609865470852,0.0011416915365995357
GRU,ohlc,extended,long,0.05483508169629079,0.6027027027027027,0.040872434017595306,0.00031934248280248665,0.004528745488884489,0.5945945945945946,0.03557312252964427,9.162256825832665e-05
GRU,candle,extended,long,0.08470886081182868,0.6588235294117647,0.010263929618768328,0.000592233809656706,0.17169066355981358,0.5925925925925926,0.002874595759971254,0.0013316534735039259
Logistic Regression,candle,extended,long,0.004488952743338712,0.5848375451263538,0.029632339491494422,7.481846605301268e-05,0.0284207046838934,0.5760869565217391,0.02852017937219731,0.00034218521907005155
Logistic Regression,ohlc,extended,long,-0.04009250753016776,0.5742574257425742,0.06365465520395099,-0.0003319152102375131,0.06769176472143511,0.5730337078651685,0.09147982062780269,0.0005405101029128266
Logistic Regression,ohlc,raw,long,0.04043362979339073,0.5397815912636506,0.06328882385220413,0.0004989685297954495,0.05872778032967254,0.5566106647187729,0.1366816143497758,0.0004858006444359652
RSI,rule,rule,long,-0.0006139570829637888,0.5401872805306281,0.5068643602416255,1.570199216079224e-05,0.0073299029106793446,0.5515538176579543,0.48089000538309706,6.838103299034895e-05
XGBoost,ohlc,extended,long,0.006847623898513983,0.5377833753148614,0.07810499359795134,6.173998786693494e-05,0.04246988059496169,0.5474452554744526,0.10762331838565023,0.00034615800144766735
LightGBM,candle,extended,long,0.11113078031933506,0.6135458167330677,0.028169014084507043,0.0007475772025730115,0.05207639277577946,0.535483870967742,0.02977578475336323,0.0005512658619895046
LightGBM,candle,raw,long,0.06755570138584863,0.5777777777777777,0.019023230290835923,0.0005989826266771134,0.16421287784311525,0.5352941176470588,0.01632286995515695,0.0013789175177393988
XGBoost,candle,extended,long,0.06905067157858254,0.5349471530855779,0.2869946954453997,0.0003094221636363706,0.054218749600704316,0.5341059602649006,0.2893273542600897,0.0002704361331364972
GRU,candle,raw,long,0.010000831227238811,0.5110542238771236,0.40249266862170086,8.683217673766617e-05,0.0825144596882531,0.517891373801917,0.2912324829320877,0.000371245717202321
GRU,ohlc,raw,long,-0.0087600340106521,0.5274725274725275,0.017595307917888565,-1.8265764551774022e-06,0.03166513193063601,0.5167322834645669,0.18864534674811353,0.00025635953786256054
SMA,rule,rule,long,0.09097516704777422,0.523936170212766,0.10974930362116991,0.0005732466147410316,0.014929029280195356,0.5135593220338983,0.11012175177176085,0.00012678371724071804
Logistic Regression,candle,raw,long,0.06988163040883855,0.5229746070133011,0.15822205963051034,0.0005058743294993655,-0.012703988768334925,0.5099255583126551,0.0737219730941704,-8.390763733305674e-05
LightGBM,ohlc,raw,long,0.06888376596180534,0.5413533834586466,0.01316992866288641,0.00026922424338918195,0.07805073463895379,0.5078125,0.011659192825112108,0.0007018712411389556
XGBoost,ohlc,raw,long,0.013945680456219476,0.4992740764639458,0.5661240168282422,9.474354169497753e-05,0.010877938248814818,0.5070375335120644,0.542780269058296,8.349908150205988e-05
XGBoost,candle,raw,long,0.1064864415953682,0.5518072289156627,0.04188768977501372,0.0006365366056948861,0.005570015999758179,0.48370927318295737,0.06923766816143498,6.892737931608448e-05
