Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,-0.01638941779519514,0.5887499121614629,0.024512780189714048,-0.00012967926205302194,0.0033475327430139284,0.5637348435760134,0.040975096412871,2.7063967453334968e-05
raw,0.016453600446193883,0.5342360551123945,0.0772174117085045,0.00012041463736510369,0.018892204362085774,0.510646658854381,0.2053719318594298,0.00012179302244473436
