Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,ohlc,extended,long_short,0.08529189621887708,0.8231441048034934,0.01590385730195253,0.0013416002039800153,0.10373487620943417,0.6029306714790585,0.04192815351240051,0.0010994899883981799
Logistic Regression,candle,extended,long_short,-0.05264533639138419,0.5814822612906623,0.01732158473641568,-0.0009698880369468643,0.04665630718894981,0.594684461566685,0.06461222385582023,0.0004746912423841657
Logistic Regression,ohlc,extended,long_short,-0.027480326805936903,0.5992837621336349,0.013722351404856527,-0.000418802783984543,0.13046508258268089,0.5790471348681822,0.04658266157402974,0.0011050210301104862
LightGBM,ohlc,extended,long_short,0.010725711780729041,0.7901960784313726,0.01608025789954581,0.0005300341897830662,0.13480421858408018,0.5654320052517295,0.03822015000836677,0.0012570361462982214
Logistic Regression,ohlc,raw,long_short,0.04992293421694651,0.7663316582914572,0.011392305113488516,0.0014766326231892288,0.018240509070675696,0.5481493635709846,0.11370914765672742,0.00022979651564476223
RSI,rule,rule,long_short,-0.009028804863553133,0.5167222996947471,0.46579413355386123,-0.00018412361994331073,-0.00610587400253087,0.5277028770131243,0.46287910005755084,-3.585673057962266e-05
Logistic Regression,candle,raw,long_short,0.002866624552845417,0.7392778993435448,0.2331336962644596,7.561246121587285e-05,0.11356995560217072,0.527513261741493,0.06855902475144596,0.0008439588506552038
LightGBM,ohlc,raw,long_short,-0.04178220425743669,0.7584683357879234,0.03790680979141533,-0.0008002983489995021,0.01852625502060528,0.5241484852078022,0.07492716986672734,0.0002344103009949855
XGBoost,candle,extended,long_short,0.011745896754207574,0.5273167783309771,0.07900354355912757,0.00024669222811863375,-0.011314598010263932,0.519843468925898,0.13836274500606618,-8.956231174857035e-05
LightGBM,candle,raw,long_short,-0.011808172040287656,0.7527027027027027,0.020014830129456155,-5.115066651601754e-05,0.0329637637412295,0.5192307692307692,0.05050048967942524,0.00039891155775125306
LightGBM,candle,extended,long_short,-0.007903314601097824,0.5969678217821782,0.1121735643540203,-3.0968389152692315e-05,-0.012955279102103092,0.5172206030714046,0.22287100716007532,-0.0001334043890532112
XGBoost,ohlc,extended,long_short,-0.010531660320713732,0.5253197361771604,0.044858346344002084,-3.793161636530149e-05,-0.012641515765104316,0.5125081057284447,0.07610781106860945,-9.595173656544562e-05
GRU,ohlc,raw,long_short,0.023606180345704095,0.5179115961338251,0.455875682460999,0.00019710132698743743,0.0009355179117082846,0.5053306894611442,0.4707401693636508,5.9134602217001405e-05
GRU,candle,raw,long_short,0.010213707997330528,0.5232345517808945,0.4897458762141056,0.00013793696476559504,-0.007875719041833781,0.5031672320032866,0.43501046122726683,-7.540172207107554e-05
XGBoost,ohlc,raw,long_short,-0.014046914866563842,0.5163060727888278,0.1045135793310742,-0.00015731401013386912,-0.010234552993821235,0.4993429913603364,0.14561759276692546,-7.361574719797831e-05
XGBoost,candle,raw,long_short,-0.039879097283273685,0.5090643334213037,0.02429435141077047,-0.0005999577778382473,-0.031706757198626714,0.4797467701020589,0.07978606823310268,-0.0004204132031789128
GRU,candle,extended,long_short,-0.017398667019666483,0.5856573705179283,0.015688367129135537,-0.0001407572971068952,0.24733813309613467,0.4614035087719298,0.023137637873338078,0.002721813311418679
SMA,rule,rule,long_short,0.03053434307420482,0.5720930232558139,0.01743461633660419,0.0012099693414429663,0.01712130486780509,0.45681818181818185,0.004966149167737202,0.0005500415672145679
