Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.05278924249731036,0.5687487585301009,0.10425534467518091,0.00032793285577620187,0.08726964241577893,0.54872484820508,0.08641028303594822,0.0008646137997973133
ohlc,0.03344514289976492,0.5647790496069711,0.11516445455207454,0.0003103371220326358,0.07366648343885433,0.5533581522329343,0.1174579666449091,0.0007269730065212047
