Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.0009251915993952199,0.6887260187645382,0.10483726140733819,2.8699950637476945e-05,0.004961455787890808,0.5607705409340317,0.1189662505519119,4.443364431357716e-05
ohlc,-0.010392874744034733,0.629419338902637,0.0825307988044736,-6.29758520352536e-05,-0.0007456874198127619,0.5857934371894493,0.12134724194093069,1.8730332246360675e-05
