datetime,asset,model,feature_set,strategy_mode,cost_regime,signal,trade_action,is_trade_event,y_prob_long,y_prob_short,long_threshold,short_threshold,threshold_feasible,model_params,position,position_change,transaction_cost,raw_return,raw_log_return,gross_return,net_return,gross_equity_curve,net_equity_curve
2024-10-03 07:00:00+00:00,XRP,LSTM,candle_raw,long_short,no_cost,FLAT,HOLD,0,0.49726051092147827,0.4897272288799286,0.5900000000000001,0.5,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0098303777949113,-0.0098790149690666,-0.0,-0.0,1.0,1.0
2024-10-03 08:00:00+00:00,XRP,LSTM,candle_raw,long_short,no_cost,FLAT,HOLD,0,0.49067458510398865,0.4937274754047394,0.5900000000000001,0.5,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0114853027058592,0.011419847323222,0.0,0.0,1.0,1.0
2024-10-03 09:00:00+00:00,XRP,LSTM,candle_raw,long_short,no_cost,FLAT,HOLD,0,0.4904802143573761,0.49408555030822754,0.5900000000000001,0.5,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.008660508083141,0.0086232210116762,0.0,0.0,1.0,1.0
2024-10-03 10:00:00+00:00,XRP,LSTM,candle_raw,long_short,no_cost,FLAT,HOLD,0,0.49151158332824707,0.49657267332077026,0.5900000000000001,0.5,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0131654264453349,-0.0132528589104182,-0.0,-0.0,1.0,1.0
2024-10-03 11:00:00+00:00,XRP,LSTM,candle_raw,long_short,no_cost,FLAT,HOLD,0,0.4924314022064209,0.4956185817718506,0.5900000000000001,0.5,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0059938128383603,0.0059759213985553,0.0,0.0,1.0,1.0
2024-10-03 12:00:00+00:00,XRP,LSTM,candle_raw,long_short,no_cost,FLAT,HOLD,0,0.49146726727485657,0.49484503269195557,0.5900000000000001,0.5,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0019219680953295,0.0019201234778023,0.0,0.0,1.0,1.0
2024-10-03 13:00:00+00:00,XRP,LSTM,candle_raw,long_short,no_cost,FLAT,HOLD,0,0.49256089329719543,0.495185911655426,0.5900000000000001,0.5,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0074812967581047,-0.0075094220221314,-0.0,-0.0,1.0,1.0
2024-10-03 14:00:00+00:00,XRP,LSTM,candle_raw,long_short,no_cost,FLAT,HOLD,0,0.4966530203819275,0.4959840178489685,0.5900000000000001,0.5,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0100502512562814,0.0100000833345833,0.0,0.0,1.0,1.0
2024-10-03 15:00:00+00:00,XRP,LSTM,candle_raw,long_short,no_cost,FLAT,HOLD,0,0.5198546051979065,0.4939865171909332,0.5900000000000001,0.5,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,-0.0151167240719477,-0.015232146427803,-0.0,-0.0,1.0,1.0
2024-10-03 16:00:00+00:00,XRP,LSTM,candle_raw,long_short,no_cost,FLAT,HOLD,0,0.5406075716018677,0.4901163578033447,0.5900000000000001,0.5,True,"{""lookback_hours"": 24}",0.0,0.0,0.0,0.0120458519525936,0.0119738780924369,0.0,0.0,1.0,1.0
