close,fwd_ret_open_1h,RSI,position,raw_return,position_change,transaction_cost,gross_return,net_return,gross_equity_curve,net_equity_curve
62224.0,0.0052868659541549,39.80064459978077,0.0,0.0052868659541549,0.0,0.0,0.0,0.0,1.0,1.0
62552.98,0.001231436136216,43.16463255171283,0.0,0.001231436136216,0.0,0.0,0.0,0.0,1.0,1.0
62630.01,0.0024873060055394,44.160497842598176,0.0,0.0024873060055394,0.0,0.0,0.0,0.0,1.0,1.0
62785.78,-0.0024844793702524,45.89213350790753,0.0,-0.0024844793702524,0.0,0.0,-0.0,-0.0,1.0,1.0
62629.8,0.0010394412883323,42.38123016019086,0.0,0.0010394412883323,0.0,0.0,0.0,0.0,1.0,1.0
62694.9,-0.0028319687885298,43.981155925227554,0.0,-0.0028319687885298,0.0,0.0,-0.0,-0.0,1.0,1.0
62517.35,-0.0001268447878869,42.704355006379224,0.0,-0.0001268447878869,0.0,0.0,-0.0,-0.0,1.0,1.0
62509.42,-0.0030304232546071,44.82199094341165,0.0,-0.0030304232546071,0.0,0.0,-0.0,-0.0,1.0,1.0
62319.99,0.0014356549158625,45.69858724531634,0.0,0.0014356549158625,0.0,0.0,0.0,0.0,1.0,1.0
62409.46,0.0020495290297337,44.40569248030362,0.0,0.0020495290297337,0.0,0.0,0.0,0.0,1.0,1.0
62537.38,-0.0002814317263423,47.282134759606805,0.0,-0.0002814317263423,0.0,0.0,-0.0,-0.0,1.0,1.0
62519.78,0.0016674725450844,41.92846344831367,0.0,0.0016674725450844,0.0,0.0,0.0,0.0,1.0,1.0
62624.01,-0.0029383294141768,37.28178159936315,0.0,-0.0029383294141768,0.0,0.0,-0.0,-0.0,1.0,1.0
62440.0,0.0095333104527048,38.39765884750317,0.0,0.0095333104527048,0.0,0.0,0.0,0.0,1.0,1.0
63035.27,-0.0040813658765956,43.0543187101318,0.0,-0.0040813658765956,0.0,0.0,-0.0,-0.0,1.0,1.0
62778.0,-0.0078051228137244,41.17781529452988,0.0,-0.0078051228137244,0.0,0.0,-0.0,-0.0,1.0,1.0
62288.01,0.0045270349783208,44.837383908206874,0.0,0.0045270349783208,0.0,0.0,0.0,0.0,1.0,1.0
62570.0,-0.0028136491631211,42.14927970608122,0.0,-0.0028136491631211,0.0,0.0,-0.0,-0.0,1.0,1.0
62393.94,-0.004539383151633,43.72126701915113,0.0,-0.004539383151633,0.0,0.0,-0.0,-0.0,1.0,1.0
