Close,SMA_short,SMA_long,signal,position,returns,strategy_returns
61857.64,61861.902,,0,0.0,0.002175188721032395,0.0
62039.52,61866.60400000001,,0,0.0,0.002940299694589088,0.0
62058.0,61905.404,,0,0.0,0.0002978746450650327,0.0
61920.0,61919.708,,0,0.0,-0.00222372619162714,-0.0
62081.01,61991.234,,0,0.0,0.0026002906976745344,0.0
61966.01,62012.90800000001,,0,0.0,-0.001852418316003579,-0.0
61878.66,61980.736,,0,0.0,-0.0014096437708349674,-0.0
61878.03,61944.74199999999,,0,0.0,-1.0181215947535627e-05,-0.0
61938.51,61948.443999999996,,0,0.0,0.0009774066821455207,0.0
61961.99,61924.64,,0,0.0,0.0003790856447789537,0.0
61949.01,61921.240000000005,,0,0.0,-0.00020948326546643692,-0.0
61989.81,61943.469999999994,,0,0.0,0.0006586061665876386,0.0
62066.38,61981.14,,0,0.0,0.0012352030115916346,0.0
62023.83,61998.204000000005,,0,0.0,-0.0006855563350076643,-0.0
62101.92,62026.19,,0,0.0,0.0012590322139087728,0.0
62222.0,62080.788,,0,0.0,0.001933595611858685,0.0
62257.73,62134.371999999996,,0,0.0,0.0005742341936936235,0.0
62715.99,62264.293999999994,,0,0.0,0.0073606923991607065,0.0
62720.01,62403.530000000006,,0,0.0,6.409848588861955e-05,0.0
62602.0,62503.54600000001,,0,0.0,-0.0018815366898060626,-0.0
62591.2,62577.386,,0,0.0,-0.00017251844988985798,-0.0
62718.36,62669.512,,0,0.0,0.002031595495852523,0.0
62631.38,62652.590000000004,,0,0.0,-0.0013868347322857355,-0.0
62620.62,62632.712,,0,0.0,-0.00017179886504170572,-0.0
62303.03,62572.918000000005,,0,0.0,-0.005071652117146108,-0.0
62618.85,62578.448,,0,0.0,0.0050690953553944595,0.0
62819.91,62598.75800000001,,0,0.0,0.0032108542395781203,0.0
63677.98,62808.078,,0,0.0,0.013659204541999426,0.0
63819.0,63047.754,,0,0.0,0.0022145802991866415,0.0
63637.29,63314.60600000001,,0,0.0,-0.00284727118883088,-0.0
63530.51,63496.938,,0,0.0,-0.0016779470024571586,-0.0
63466.66,63626.288,,0,0.0,-0.0010050289223241249,-0.0
63380.01,63566.693999999996,,0,0.0,-0.001365283756857516,-0.0
63706.0,63544.094,,0,0.0,0.005143419825904161,0.0
63531.99,63523.03400000001,,0,0.0,-0.002731453866197886,-0.0
63554.62,63527.85600000001,,0,0.0,0.00035619850724022406,0.0
63210.83,63476.69,,0,0.0,-0.005409362844117416,-0.0
62891.48,63378.984,,0,0.0,-0.005052140590465215,-0.0
63135.44,63264.871999999996,,0,0.0,0.003879062791971144,0.0
62883.33,63135.14,,0,0.0,-0.003993161368638587,-0.0
63457.36,63115.688,,0,0.0,0.009128492400132027,0.0
63991.89,63271.9,,0,0.0,0.008423451590170217,0.0
63651.6,63423.924,,0,0.0,-0.005317705102943493,-0.0
63819.9,63560.816000000006,,0,0.0,0.002644081217125782,0.0
63819.99,63748.148,,0,0.0,1.4102184426878495e-06,0.0
62848.0,63626.276,,0,0.0,-0.015230181013817123,-0.0
63382.0,63504.297999999995,,0,0.0,0.008496690427698628,0.0
63020.0,63377.978,,0,0.0,-0.00571140071313625,-0.0
63373.99,63288.795999999995,,0,0.0,0.005617105680736145,0.0
62471.08,63019.014,,0,0.0,-0.0142473276497187,-0.0
62224.0,62894.214,,0,0.0,-0.003955110108549431,-0.0
62552.98,62728.41000000001,,0,0.0,0.005287027513499742,0.0
62630.01,62650.412,,0,0.0,0.0012314361362160131,0.0
62785.78,62532.77,,0,0.0,0.0024871463376741065,0.0
62629.8,62564.514,,0,0.0,-0.002484320494226533,-0.0
62694.9,62658.694,,0,0.0,0.0010394412883323323,0.0
62517.35,62651.56800000001,,0,0.0,-0.0028319687885298706,-0.0
62509.42,62627.45,,0,0.0,-0.0001268447878869372,-0.0
62319.99,62534.291999999994,,0,0.0,-0.0030304232546071175,-0.0
62409.46,62490.224,,0,0.0,0.0014356549158625054,0.0
62537.38,62458.719999999994,,0,0.0,0.0020496892618522278,0.0
62519.78,62459.206000000006,,0,0.0,-0.0002814316813399831,-0.0
62624.01,62482.123999999996,,0,0.0,0.0016671523796150112,0.0
62440.0,62506.126000000004,,0,0.0,-0.00293832988337861,-0.0
63035.27,62631.288,,0,0.0,0.009533472133247844,0.0
62778.0,62679.412,,0,0.0,-0.004081365876595688,-0.0
62288.01,62633.058,,0,0.0,-0.007805122813724474,-0.0
62570.0,62622.255999999994,,0,0.0,0.004527195522862293,0.0
62393.94,62613.043999999994,,0,0.0,-0.0028138085344413533,-0.0
62110.72,62428.134,,0,0.0,-0.0045392228796579115,-0.0
62245.53,62321.64,,0,0.0,0.002170478783694696,0.0
62400.02,62344.041999999994,,0,0.0,0.0024819452898865446,0.0
62443.74,62318.79,,0,0.0,0.0007006408010767906,0.0
62175.01,62275.004,,0,0.0,-0.004303553887066935,-0.0
62160.49,62284.958,,0,0.0,-0.00023353434120887417,-0.0
62154.0,62266.652,,0,0.0,-0.00010440715637860531,-0.0
62414.55,62269.558,,0,0.0,0.0041920069504779445,0.0
62264.01,62233.612,,0,0.0,-0.0024119376010882654,-0.0
62394.07,62277.424,,0,0.0,0.0020888471526328,0.0
62347.78,62314.882000000005,,0,0.0,-0.0007418974271112821,-0.0
62524.09,62388.9,,0,0.0,0.0028278472786038567,0.0
62430.0,62391.990000000005,,0,0.0,-0.0015048599667742968,-0.0
62276.78,62394.543999999994,,0,0.0,-0.0024542687810348296,-0.0
62149.99,62345.728,,0,0.0,-0.002035911297918802,-0.0
62264.02,62328.976,,0,0.0,0.001834754921119064,0.0
62150.0,62254.157999999996,,0,0.0,-0.0018312341541711907,-0.0
62200.0,62208.157999999996,,0,0.0,0.0008045052292839916,0.0
61980.0,62148.802,,0,0.0,-0.0035369774919614683,-0.0
61800.99,62079.002,,0,0.0,-0.0028881897386253685,-0.0
61872.99,62000.795999999995,,0,0.0,0.0011650298805891968,0.0
62316.0,62033.996,,0,0.0,0.007159990166953234,0.0
61814.01,61956.797999999995,,0,0.0,-0.008055555555555483,-0.0
61748.0,61910.398,,0,0.0,-0.0010678808897853775,-0.0
61196.01,61789.402,,0,0.0,-0.008939398846926183,-0.0
61031.98,61621.2,,0,0.0,-0.002680403509967344,-0.0
60420.01,61242.002,,0,0.0,-0.010027038283863643,-0.0
60902.01,61059.602,,0,0.0,0.007977489576714625,0.0
60798.01,60869.60400000001,,0,0.0,-0.0017076612085544784,-0.0
60636.02,60757.60600000001,,0,0.0,-0.002664396416922288,-0.0
60437.61,60638.732,,0,0.0,-0.0032721474793364624,-0.0
60803.02,60715.333999999995,,0,0.0,0.00604606965761878,0.0
60882.08,60711.348,,0,0.0,0.0013002643618689191,0.0
60865.29,60724.804000000004,,0,0.0,-0.0002757790141204586,-0.0
60865.9,60770.780000000006,,0,0.0,1.0022132483022972e-05,0.0
60941.48,60871.554000000004,,0,0.0,0.001241746199431848,0.0
61143.85,60939.719999999994,,0,0.0,0.0033207267037163035,0.0
60900.0,60943.304000000004,,0,0.0,-0.003988136173956991,-0.0
60815.7,60933.386,,0,0.0,-0.0013842364532020701,-0.0
60935.15,60947.236,,0,0.0,0.0019641309727587153,0.0
61075.56,60974.052,,0,0.0,0.0023042529640115994,0.0
61262.0,60997.68199999999,,0,0.0,0.0030526122069123307,0.0
60962.0,61010.081999999995,,0,0.0,-0.004896999771473398,-0.0
60940.01,61034.944,,0,0.0,-0.00036071651192537413,-0.0
60593.95,60966.70399999999,,0,0.0,-0.005678699429159995,-0.0
60789.36,60909.464,61894.522800000006,0,0.0,0.003224909417524513,0.0
60298.12,60716.688,61886.98335,0,0.0,-0.008081019441560144,-0.0
59611.01,60446.490000000005,61878.68215,0,0.0,-0.011395214311822666,-0.0
59502.01,60158.89,61870.2508,0,0.0,-0.0018285212748450075,-0.0
59727.28,59985.556000000004,61863.067149999995,0,0.0,0.0037859225259784246,0.0
59799.83,59787.65,61858.07230000001,0,0.0,0.0012146878277397022,0.0
