close,fwd_ret_open_1h,SMA_s,SMA_l,position,raw_return,position_change,transaction_cost,gross_return,net_return,gross_equity_curve,net_equity_curve
2403.38,0.0060789135346324,2415.311666666667,,1.0,0.0060789135346324,0.0,0.0,0.0060789135346324,0.0060789135346324,0.9746934431912558,0.9743483906566717
2418.0,-0.0013813068651779,2414.7873333333337,,1.0,-0.0013813068651779,0.0,0.0,-0.0013813068651779,-0.0013813068651779,0.9733470924467319,0.9730025165355826
2414.66,-0.0017310925761804,2414.7676666666666,,1.0,-0.0017310925761804,0.0,0.0,-0.0017310925761804,-0.0017310925761804,0.9716621385209505,0.971318159102603
2410.47,0.0042315223523945,2414.043333333333,,1.0,0.0042315223523945,0.0,0.0,0.0042315223523945,0.0042315223523945,0.9757737485790774,0.9754283136041324
2420.68,-0.0017267875142521,2413.769333333333,,1.0,-0.0017267875142521,0.0,0.0,-0.0017267875142521,-0.0017267875142521,0.974088794653296,0.9737439561711527
2416.5,-0.0011876681150423,2413.3426666666664,,1.0,-0.0011876681150423,0.0,0.0,-0.0011876681150423,-0.0011876681150423,0.9729319004506662,0.972587471522193
2413.64,0.0006836176215907,2412.985666666667,,1.0,0.0006836176215907,0.0,0.0,0.0006836176215907,0.0006836176215907,0.9735970138424221,0.973252349456264
2415.28,0.0007369745950778,2412.7980000000002,,1.0,0.0007369745950778,0.0,0.0,0.0007369745950778,0.0007369745950778,0.9743145301074676,0.9739696117124131
2417.06,-0.0003847649623922,2412.8863333333334,,1.0,-0.0003847649623922,0.0,0.0,-0.0003847649623922,-0.0003847649623922,0.9739396480139326,0.9735948623313915
2416.13,0.0005214951182261,2412.585666666667,,1.0,0.0005214951182261,0.0,0.0,0.0005214951182261,0.0005214951182261,0.9744475527858188,0.9741025872992274
2417.38,0.0014850727437443,2412.568,,1.0,0.0014850727437443,0.0,0.0,0.0014850727437443,0.0014850727437443,0.9758946782866694,0.9755492005012363
