1706745600000,2283.15000000,2289.60000000,2272.19000000,2283.59000000,11095.23070000,1706749199999,25337102.43513300,29711,5070.84360000,11580118.06762300,0
1706749200000,2283.60000000,2284.30000000,2240.00000000,2245.19000000,32855.74910000,1706752799999,74133881.96376700,79574,13860.68310000,31266766.89724700,0
1706752800000,2245.19000000,2260.50000000,2242.99000000,2260.50000000,13893.82660000,1706756399999,31299061.15146100,33446,7237.68500000,16302961.45471400,0
1706756400000,2260.49000000,2263.17000000,2256.25000000,2257.21000000,10254.35400000,1706759999999,23170035.55100500,24127,4722.47820000,10671079.87715500,0
1706760000000,2257.20000000,2267.59000000,2251.91000000,2262.77000000,12842.20500000,1706763599999,29032407.12604800,29847,6559.55290000,14829479.50194500,0
1706763600000,2262.77000000,2268.87000000,2262.00000000,2268.80000000,7882.35810000,1706767199999,17858282.40168300,20848,4572.92640000,10360706.63329100,0
1706767200000,2268.81000000,2274.50000000,2268.36000000,2274.50000000,18058.57250000,1706770799999,41021006.44894700,30130,11559.57990000,26256644.05236100,0
1706770800000,2274.49000000,2277.78000000,2271.60000000,2271.96000000,9895.55080000,1706774399999,22512597.26783400,21251,5301.80420000,12061921.49252500,0
1706774400000,2271.95000000,2273.44000000,2266.40000000,2272.41000000,8897.58930000,1706777999999,20204915.11794600,23261,4148.62950000,9420518.43817400,0
1706778000000,2272.40000000,2275.85000000,2265.20000000,2267.84000000,8325.99490000,1706781599999,18900707.08132300,22293,3627.68670000,8235403.03182200,0
1706781600000,2267.85000000,2278.12000000,2266.12000000,2267.91000000,8897.58970000,1706785199999,20206824.61509300,22262,4729.77960000,10743078.46734700,0
1706785200000,2267.91000000,2272.92000000,2265.40000000,2266.66000000,7741.38580000,1706788799999,17560802.56289000,22096,3616.75470000,8204867.40356800,0
1706788800000,2266.67000000,2274.62000000,2263.20000000,2270.83000000,11089.17820000,1706792399999,25175689.63888600,29762,6004.57860000,13633717.82385100,0
1706792400000,2270.83000000,2277.54000000,2263.59000000,2272.09000000,12710.87860000,1706795999999,28861797.37552200,29568,7382.81240000,16762746.42137600,0
1706796000000,2272.08000000,2300.45000000,2270.15000000,2297.12000000,24229.81940000,1706799599999,55461516.96275600,54281,13323.74160000,30488887.96890100,0
1706799600000,2297.13000000,2308.45000000,2287.89000000,2288.88000000,23064.22860000,1706803199999,53039930.42410500,52262,11098.63790000,25526902.08667400,0
1706803200000,2288.89000000,2293.59000000,2267.54000000,2292.07000000,18999.52340000,1706806799999,43392112.87380500,44972,8975.94300000,20501024.53665900,0
1706806800000,2292.07000000,2311.72000000,2291.25000000,2304.71000000,21878.47620000,1706810399999,50394809.34773200,49061,12179.00330000,28056167.24799100,0
1706810400000,2304.70000000,2307.99000000,2293.07000000,2295.94000000,11310.42550000,1706813999999,26011051.36455500,32905,4965.51650000,11420128.74123400,0
1706814000000,2295.93000000,2309.49000000,2291.75000000,2304.79000000,9162.26890000,1706817599999,21081893.59524200,32083,5081.82690000,11693248.13063200,0
1706817600000,2304.79000000,2307.00000000,2296.20000000,2299.46000000,6648.29900000,1706821199999,15300314.79686800,28410,3149.82660000,7248917.50516400,0
1706821200000,2299.46000000,2309.78000000,2297.06000000,2304.36000000,8624.98910000,1706824799999,19872701.14276300,26936,4742.94690000,10927947.29431400,0
1706824800000,2304.35000000,2304.62000000,2287.00000000,2297.05000000,6196.84430000,1706828399999,14229962.22786500,20253,2624.84610000,6026994.12500300,0
1706828400000,2297.04000000,2304.85000000,2294.75000000,2304.28000000,6442.11610000,1706831999999,14809041.57352600,20133,3681.17220000,8462602.43393600,0
1706832000000,2304.28000000,2320.48000000,2300.70000000,2310.92000000,13001.60740000,1706835599999,30059481.04462500,35043,6832.41350000,15797287.07218300,0
1706835600000,2310.93000000,2317.76000000,2306.42000000,2306.61000000,7202.27260000,1706839199999,16651177.85864900,20094,3394.18740000,7848362.67686300,0
1706839200000,2306.62000000,2307.82000000,2298.54000000,2302.32000000,8348.47480000,1706842799999,19229389.50674400,20463,3301.15350000,7602773.17970900,0
1706842800000,2302.32000000,2305.20000000,2301.10000000,2301.66000000,5214.79690000,1706846399999,12008894.44191300,13824,2665.36480000,6137874.44549400,0
1706846400000,2301.66000000,2305.00000000,2296.87000000,2298.34000000,7204.50970000,1706849999999,16572500.35438800,16471,3990.68010000,9179519.89116500,0
1706850000000,2298.35000000,2307.23000000,2296.87000000,2305.17000000,7630.81360000,1706853599999,17551138.35945800,15652,4395.55980000,10110152.60365900,0
1706853600000,2305.18000000,2314.60000000,2304.23000000,2310.46000000,9160.77140000,1706857199999,21147351.78551700,20985,6323.13290000,14597714.61801900,0
1706857200000,2310.46000000,2319.81000000,2308.40000000,2313.73000000,16608.72680000,1706860799999,38450353.83308800,25900,10127.42430000,23443870.62201200,0
1706860800000,2313.73000000,2314.95000000,2306.00000000,2310.54000000,7891.30660000,1706864399999,18235387.76847700,20657,4277.72780000,9885487.50626100,0
1706864400000,2310.54000000,2313.80000000,2307.49000000,2309.89000000,6133.64810000,1706867999999,14174289.17334800,18218,3529.91040000,8157229.51919800,0
1706868000000,2309.89000000,2312.82000000,2305.01000000,2311.85000000,9298.58330000,1706871599999,21471894.87114400,18103,4079.04450000,9419064.16445200,0
