Asset,Model,Model Family,Feature Set,Input Type,Feature Type,Strategy Mode,Strategy Label,Cost Regime,Long Threshold,Short Threshold,Threshold Feasible,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Validation Trades,Validation Signal Ratio,Test Sharpe,Test Precision,Test Recall,Test Avg Return,Cumulative Return,Maximum Drawdown,Turnover,Number of Trades,Annualized Sharpe,Model Params,Log Path,Feasibility Bucket
BTC,LightGBM,ML,candle_extended,candle,extended,long_only,long,no_cost,0.7300000000000002,,True,0.1487652220441781,0.6019417475728155,0.0111031518624641,0.000706645251024,198.0,0.0094063926940639,-0.0094820150093627,0.5222222222222223,0.0169095161000179,-5.052027783957521e-05,-0.0115594353531067,-0.0561532553272664,326.0,326.0,-0.114080870530475,"{""model_dir"": ""models/lightgbm/candle_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_only/lightgbm/candle_extended/btc/trading_log.csv,feasible
BTC,LightGBM,ML,candle_extended,candle,extended,long_only,long,with_cost,0.7300000000000002,,True,0.0779141877417917,0.6019417475728155,0.0111031518624641,0.0003702374840337,198.0,0.0094063926940639,-0.0688918880598188,0.5222222222222223,0.0169095161000179,-0.000367464722284,-0.1181700722065647,-0.1267834057241565,326.0,326.0,-1.5373712060841749,"{""model_dir"": ""models/lightgbm/candle_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_only/lightgbm/candle_extended/btc/trading_log.csv,feasible
BTC,LightGBM,ML,candle_extended,candle,extended,long_short,long_short,no_cost,0.7400000000000002,0.7000000000000002,True,0.1039103405570373,0.5998555807716113,0.0184775426327271,0.0006324216607481,613.0,0.0306849315068493,0.0534606770746279,0.5194247969225776,0.0436593450758842,0.0002374882978468,0.2229049509415357,-0.080920445251887,1514.0,1512.0,1.420435299112142,"{""model_dir"": ""models/lightgbm/candle_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_short/lightgbm/candle_extended/btc/trading_log.csv,feasible
BTC,LightGBM,ML,candle_extended,candle,extended,long_short,long_short,with_cost,0.7400000000000002,0.7000000000000002,True,0.0512528658034069,0.5998555807716113,0.0184775426327271,0.0003115883274148,613.0,0.0306849315068493,-0.0142124454429406,0.5194247969225776,0.0436593450758842,-6.302075192687386e-05,-0.2801177845440986,-0.3202351217514554,1514.0,1512.0,-2.166234498392456,"{""model_dir"": ""models/lightgbm/candle_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_short/lightgbm/candle_extended/btc/trading_log.csv,feasible
BTC,LightGBM,ML,candle_extended,candle,extended,short_only,short,no_cost,,0.7000000000000002,True,0.0967113770033318,0.5916030534351145,0.0288963460104399,0.0006224331418296,472.0,0.0239269406392694,0.0718155738675089,0.5423956931359354,0.0747264973113295,0.0003031619825149,0.2443586501373364,-0.0607293229656579,1254.0,1254.0,1.7476246068149095,"{""model_dir"": ""models/lightgbm/candle_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/short_only/lightgbm/candle_extended/btc/trading_log.csv,feasible
BTC,LightGBM,ML,candle_extended,candle,extended,short_only,short,with_cost,,0.7000000000000002,True,0.0478048345666631,0.5916030534351145,0.0288963460104399,0.0003071659662571,472.0,0.0239269406392694,0.0018545558703392,0.5423956931359354,0.0747264973113295,7.805320334604793e-06,-0.1976805667291966,-0.250995804592605,1254.0,1254.0,-1.662032086714153,"{""model_dir"": ""models/lightgbm/candle_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/short_only/lightgbm/candle_extended/btc/trading_log.csv,feasible
BTC,LightGBM,ML,candle_raw,candle,raw,long_only,long,no_cost,0.5700000000000001,,True,0.0663707565735876,0.5319940476190477,0.1280444126074498,0.0003199920159451,2062.0,0.1227397260273972,0.0304325813931162,0.5388828039430449,0.0885051268213707,0.0001860216803325,0.1650633621701787,-0.1654927350953793,1580.0,1580.0,0.8224569792567541,"{""model_dir"": ""models/lightgbm/candle_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_only/lightgbm/candle_raw/btc/trading_log.csv,feasible
BTC,LightGBM,ML,candle_raw,candle,raw,long_only,long,with_cost,0.5700000000000001,,True,0.0106873129760804,0.5319940476190477,0.1280444126074498,5.150243261182544e-05,2062.0,0.1227397260273972,-0.0191119946603112,0.5388828039430449,0.0885051268213707,-0.0001168260743223,-0.3298634125737231,-0.4049352784970224,1580.0,1580.0,-1.8536476531558177,"{""model_dir"": ""models/lightgbm/candle_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_only/lightgbm/candle_raw/btc/trading_log.csv,feasible
BTC,LightGBM,ML,candle_raw,candle,raw,long_short,long_short,no_cost,0.7400000000000002,0.5900000000000001,True,0.008281042474671,0.567816565878688,0.0913070715520428,4.3768654725274943e-05,2835.0,0.1715981735159817,0.0100227480558961,0.5003569728700619,0.19587717843752,4.842066593365863e-05,0.1678462629500541,-0.2820388600156113,5247.0,5233.0,0.5823265589745273,"{""model_dir"": ""models/lightgbm/candle_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_short/lightgbm/candle_raw/btc/trading_log.csv,feasible
BTC,LightGBM,ML,candle_raw,candle,raw,long_short,long_short,with_cost,0.7400000000000002,0.5900000000000001,True,-0.0423220022836809,0.567816565878688,0.0913070715520428,-0.0002239003181326,2835.0,0.1715981735159817,-0.0352387223680974,0.5003569728700619,0.19587717843752,-0.0001703708032606,-0.8139242458259563,-0.8195353378172414,5247.0,5233.0,-4.643217031922376,"{""model_dir"": ""models/lightgbm/candle_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_short/lightgbm/candle_raw/btc/trading_log.csv,feasible
BTC,LightGBM,ML,candle_raw,candle,raw,short_only,short,no_cost,,0.5900000000000001,True,0.0057455016503715,0.5189664650907092,0.1759880686055182,3.0724379344798066e-05,2736.0,0.1661187214611872,0.0082165184171544,0.5007139457401237,0.3901353606526979,3.9616718167227e-05,0.1248983703704051,-0.2894897284784186,5211.0,5211.0,0.4763695690814258,"{""model_dir"": ""models/lightgbm/candle_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/short_only/lightgbm/candle_raw/btc/trading_log.csv,feasible
BTC,LightGBM,ML,candle_raw,candle,raw,short_only,short,with_cost,,0.5900000000000001,True,-0.0434404841190992,0.5189664650907092,0.1759880686055182,-0.0002324971709575,2736.0,0.1661187214611872,-0.036771266309928,0.5007139457401237,0.3901353606526979,-0.0001774465850217,-0.8184971242684507,-0.8239703216601965,5211.0,5211.0,-4.73399201778693,"{""model_dir"": ""models/lightgbm/candle_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/short_only/lightgbm/candle_raw/btc/trading_log.csv,feasible
BTC,LightGBM,ML,ohlc_extended,ohlc,extended,long_only,long,no_cost,0.7400000000000002,,True,0.0951691758277665,0.5849056603773585,0.0166547277936962,0.0003499147848274,248.0,0.0145205479452054,0.2330158833505155,0.6,0.0107933081489476,0.0007356200867536,0.0757761428731398,-0.015286768483557,184.0,184.0,2.039681019287978,"{""model_dir"": ""models/lightgbm/ohlc_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_only/lightgbm/ohlc_extended/btc/trading_log.csv,feasible
BTC,LightGBM,ML,ohlc_extended,ohlc,extended,long_only,long,with_cost,0.7400000000000002,,True,0.020934750394601,0.5849056603773585,0.0166547277936962,7.695880998468018e-05,248.0,0.0145205479452054,0.1311591101235671,0.6,0.0107933081489476,0.0004136200867536,0.008693533102029,-0.0256009732852651,184.0,184.0,0.2574463332403781,"{""model_dir"": ""models/lightgbm/ohlc_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_only/lightgbm/ohlc_extended/btc/trading_log.csv,feasible
BTC,LightGBM,ML,ohlc_extended,ohlc,extended,long_short,long_short,no_cost,0.7400000000000002,0.7300000000000002,True,0.1358304574615211,0.6309143686502177,0.0124287807499428,0.0005799138874397,376.0,0.0204566210045662,0.152621878838161,0.5868217054263566,0.0122573994851914,0.0006516037672702,0.1584624443616655,-0.0281738553031903,422.0,422.0,2.0466916184837936,"{""model_dir"": ""models/lightgbm/ohlc_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_short/lightgbm/ohlc_extended/btc/trading_log.csv,feasible
BTC,LightGBM,ML,ohlc_extended,ohlc,extended,long_short,long_short,with_cost,0.7400000000000002,0.7300000000000002,True,0.0670770385520134,0.6309143686502177,0.0124287807499428,0.0002861638874397,376.0,0.0204566210045662,0.0771828188814271,0.5868217054263566,0.0122573994851914,0.0003291146843008,-0.0005791851242027,-0.0705701866060418,422.0,422.0,0.0209466789536653,"{""model_dir"": ""models/lightgbm/ohlc_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_short/lightgbm/ohlc_extended/btc/trading_log.csv,feasible
BTC,LightGBM,ML,ohlc_extended,ohlc,extended,short_only,short,no_cost,,0.7000000000000002,True,-0.0053909361746377,0.5755813953488372,0.0184563758389261,-3.0202003480259375e-05,298.0,0.0157077625570776,0.0965841000527898,0.5493333333333333,0.0381976636380493,0.0004253867703793,0.1686701933208751,-0.046791935163874,660.0,660.0,1.667377323805096,"{""model_dir"": ""models/lightgbm/ohlc_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/short_only/lightgbm/ohlc_extended/btc/trading_log.csv,feasible
BTC,LightGBM,ML,ohlc_extended,ohlc,extended,short_only,short,with_cost,,0.7000000000000002,True,-0.0594125799155918,0.5755813953488372,0.0184563758389261,-0.0003333996778988,298.0,0.0157077625570776,0.0266584976781414,0.5493333333333333,0.0381976636380493,0.0001173867703793,-0.0723706497356863,-0.1318522466043467,660.0,660.0,-0.7483477397472955,"{""model_dir"": ""models/lightgbm/ohlc_extended/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/short_only/lightgbm/ohlc_extended/btc/trading_log.csv,feasible
BTC,LightGBM,ML,ohlc_raw,ohlc,raw,long_only,long,no_cost,0.6000000000000001,,True,0.0293984162562275,0.530638852672751,0.0728868194842406,0.0001068043872405,998.0,0.0700456621004566,0.1743714802383116,0.5454545454545454,0.018348623853211,0.0004423431635039,0.0855698797248221,-0.0172398785010343,292.0,292.0,2.1067722495263723,"{""model_dir"": ""models/lightgbm/ohlc_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_only/lightgbm/ohlc_raw/btc/trading_log.csv,feasible
BTC,LightGBM,ML,ohlc_raw,ohlc,raw,long_only,long,with_cost,0.6000000000000001,,True,-0.0332140233762587,0.530638852672751,0.0728868194842406,-0.0001209009582613,998.0,0.0700456621004566,0.0669081700342821,0.5454545454545454,0.018348623853211,0.0001690811314184,-0.0198837137779821,-0.0492898617936538,292.0,292.0,-0.5006601318456428,"{""model_dir"": ""models/lightgbm/ohlc_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_only/lightgbm/ohlc_raw/btc/trading_log.csv,feasible
BTC,LightGBM,ML,ohlc_raw,ohlc,raw,long_short,long_short,no_cost,0.6000000000000001,0.7000000000000002,True,0.066470082903598,0.5489015158886144,0.0506119406891747,0.0002879112984154,1407.0,0.0945205479452054,0.0214933596092346,0.5263365123807857,0.106893577641421,0.0001019021037009,0.2278936675508907,-0.1252835002563262,3729.0,3689.0,0.9148296226107032,"{""model_dir"": ""models/lightgbm/ohlc_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/long_short/lightgbm/ohlc_raw/btc/trading_log.csv,feasible
BTC,LightGBM,ML,ohlc_raw,ohlc,raw,long_short,long_short,with_cost,0.6000000000000001,0.7000000000000002,True,0.0072104786949305,0.5489015158886144,0.0506119406891747,3.124463174881882e-05,1407.0,0.0945205479452054,-0.0406562168999246,0.5263365123807857,0.106893577641421,-0.0001927778079988,-0.6673658901385586,-0.6702288896283166,3729.0,3689.0,-4.252870390362077,"{""model_dir"": ""models/lightgbm/ohlc_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/long_short/lightgbm/ohlc_raw/btc/trading_log.csv,feasible
BTC,LightGBM,ML,ohlc_raw,ohlc,raw,short_only,short,no_cost,,0.7000000000000002,True,0.1374074538441889,0.5671641791044776,0.0283370618941088,0.0008062284658452,446.0,0.0244748858447488,0.0145731469824701,0.507218479307026,0.195438531429631,7.126568494101295e-05,0.1311051370199603,-0.1326597816078042,3437.0,3438.0,0.5941946892450328,"{""model_dir"": ""models/lightgbm/ohlc_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/no_cost/short_only/lightgbm/ohlc_raw/btc/trading_log.csv,feasible
BTC,LightGBM,ML,ohlc_raw,ohlc,raw,short_only,short,with_cost,,0.7000000000000002,True,0.0877265963234188,0.5671641791044776,0.0283370618941088,0.0005149971225616,446.0,0.0244748858447488,-0.0446624331604682,0.507218479307026,0.195438531429631,-0.0002184359512476,-0.6606165192230121,-0.6664200527804962,3437.0,3438.0,-4.226308789712136,"{""model_dir"": ""models/lightgbm/ohlc_raw/btc"", ""tree_device"": ""cpu""}",data/trading_logs/with_cost/short_only/lightgbm/ohlc_raw/btc/trading_log.csv,feasible
BTC,Logistic Regression,ML,candle_extended,candle,extended,long_only,long,no_cost,0.5900000000000001,,True,0.0899462752732969,0.6314699792960663,0.0546203438395415,0.0007408996968312,778.0,0.0441095890410958,0.1095635927959323,0.5674676524953789,0.0552257600287821,0.0008474696202368,0.5560895254934182,-0.1232528822296208,846.0,846.0,2.268212504443759,"{""model_dir"": ""models/logistic_regression/candle_extended/btc""}",data/trading_logs/no_cost/long_only/logistic_regression/candle_extended/btc/trading_log.csv,feasible
BTC,Logistic Regression,ML,candle_extended,candle,extended,long_only,long,with_cost,0.5900000000000001,,True,0.0556401438916085,0.6314699792960663,0.0546203438395415,0.0004590156388602,778.0,0.0441095890410958,0.0741809540242801,0.5674676524953789,0.0552257600287821,0.0005738097311425,0.1573650463426856,-0.1727845730839858,846.0,846.0,0.8050533789016733,"{""model_dir"": ""models/logistic_regression/candle_extended/btc""}",data/trading_logs/with_cost/long_only/logistic_regression/candle_extended/btc/trading_log.csv,feasible
BTC,Logistic Regression,ML,candle_extended,candle,extended,long_short,long_short,no_cost,0.5900000000000001,0.6800000000000002,True,0.0951341780322857,0.8157349896480331,0.0274033859391592,0.0007893663891442,779.0,0.0442009132420091,0.1110562153397383,0.5337338262476894,0.0280764438934936,0.0008537211704362,0.5745855618630993,-0.1193752709012411,862.0,858.0,2.3198793489009524,"{""model_dir"": ""models/logistic_regression/candle_extended/btc""}",data/trading_logs/no_cost/long_short/logistic_regression/candle_extended/btc/trading_log.csv,feasible
BTC,Logistic Regression,ML,candle_extended,candle,extended,long_short,long_short,with_cost,0.5900000000000001,0.6800000000000002,True,0.0609423785568963,0.8157349896480331,0.0274033859391592,0.0005066184552599,779.0,0.0442009132420091,0.075108024022687,0.5337338262476894,0.0280764438934936,0.0005774053809625,0.1645854533920157,-0.1714854009304398,862.0,858.0,0.8338193877525127,"{""model_dir"": ""models/logistic_regression/candle_extended/btc""}",data/trading_logs/with_cost/long_short/logistic_regression/candle_extended/btc/trading_log.csv,feasible
BTC,Logistic Regression,ML,candle_extended,candle,extended,short_only,short,no_cost,,0.5900000000000001,True,0.0625314044215792,0.6153846153846154,0.0492170022371364,0.0003714064428939,694.0,0.0391780821917808,0.0561630279062055,0.5629343629343629,0.1351752271463007,0.0002022011548842,0.2884585093783038,-0.0663197767868775,1576.0,1576.0,1.805656227213444,"{""model_dir"": ""models/logistic_regression/candle_extended/btc""}",data/trading_logs/no_cost/short_only/logistic_regression/candle_extended/btc/trading_log.csv,feasible
