datetime,asset,model,feature_set,strategy_mode,cost_regime,signal,trade_action,is_trade_event,y_prob,position,position_change,transaction_cost,raw_return,gross_return,net_return,gross_equity_curve,net_equity_curve
2024-10-02 08:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.46012682655286535,0.0,0.0,0.0,-0.0132423484899667,-0.0,-0.0,1.0,1.0
2024-10-02 09:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.519072493312423,0.0,0.0,0.0,-0.0017117425539199,-0.0,-0.0,1.0,1.0
2024-10-02 10:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.5187208922707381,0.0,0.0,0.0,0.0022633744855966,0.0,0.0,1.0,1.0
2024-10-02 11:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.5012036108196667,0.0,0.0,0.0,-0.0148497912817353,-0.0,-0.0,1.0,1.0
2024-10-02 12:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.562897560228942,0.0,0.0,0.0,0.0140316754654068,0.0,0.0,1.0,1.0
2024-10-02 13:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.5056802880639547,0.0,0.0,0.0,-0.0048636799561582,-0.0,-0.0,1.0,1.0
2024-10-02 14:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.5434115601501983,0.0,0.0,0.0,0.015075376884422,0.0,0.0,1.0,1.0
2024-10-02 15:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.4792383019769682,0.0,0.0,0.0,-0.0099009900990099,-0.0,-0.0,1.0,1.0
2024-10-02 16:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.5260522615074209,0.0,0.0,0.0,-0.0019863013698629,-0.0,-0.0,1.0,1.0
2024-10-02 17:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.49865164227226527,0.0,0.0,0.0,-0.0236085375060051,-0.0,-0.0,1.0,1.0
2024-10-02 18:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,LONG,OPEN_LONG,1,0.590831128096558,1.0,1.0,0.00035,-0.0160961551978633,-0.0160961551978633,-0.0164461551978633,0.9839038448021367,0.9835538448021367
2024-10-02 19:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,LONG,HOLD,0,0.5787713453051528,1.0,0.0,0.0,0.0061437348192598,0.0061437348192598,0.0061437348192598,0.9899486891122512,0.9895965388050645
2024-10-02 20:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,CLOSE_LONG,1,0.5500918223679346,0.0,1.0,0.00035,-7.100255609193695e-05,-0.0,-0.00035,0.9899486891122512,0.9892501800164828
2024-10-02 21:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.5236149367914382,0.0,0.0,0.0,0.0052545622381594,0.0,0.0,0.9899486891122512,0.9892501800164828
2024-10-02 22:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.49778911837374573,0.0,0.0,0.0,-0.0098184643639188,-0.0,-0.0,0.9899486891122512,0.9892501800164828
2024-10-02 23:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.5352889565772074,0.0,0.0,0.0,0.0036381794835211,0.0,0.0,0.9899486891122512,0.9892501800164828
2024-10-03 00:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.5050958437953232,0.0,0.0,0.0,0.0051176345156016,0.0,0.0,0.9899486891122512,0.9892501800164828
2024-10-03 01:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.496886455991255,0.0,0.0,0.0,0.0043844141149849,0.0,0.0,0.9899486891122512,0.9892501800164828
2024-10-03 02:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.47720749476250374,0.0,0.0,0.0,0.0059846511300429,0.0,0.0,0.9899486891122512,0.9892501800164828
2024-10-03 03:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.4711711673242223,0.0,0.0,0.0,-0.0055291153415453,-0.0,-0.0,0.9899486891122512,0.9892501800164828
2024-10-03 04:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.5068052136273254,0.0,0.0,0.0,-0.0057006122879864,-0.0,-0.0,0.9899486891122512,0.9892501800164828
2024-10-03 05:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.5265734720329164,0.0,0.0,0.0,0.0027604756511889,0.0,0.0,0.9899486891122512,0.9892501800164828
2024-10-03 06:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.5071963881455718,0.0,0.0,0.0,-0.0124232371003034,-0.0,-0.0,0.9899486891122512,0.9892501800164828
2024-10-03 07:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.5527199759264733,0.0,0.0,0.0,-0.0270173683081981,-0.0,-0.0,0.9899486891122512,0.9892501800164828
2024-10-03 08:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,LONG,OPEN_LONG,1,0.5931305903938342,1.0,1.0,0.00035,0.0087416440167487,0.0087416440167487,0.0083916440167487,0.9986024681473176,0.9975516153706856
2024-10-03 09:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,CLOSE_LONG,1,0.5269272846752426,0.0,1.0,0.00035,0.0069181473929509,0.0,-0.00035,0.9986024681473176,0.9972024723053059
2024-10-03 10:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.4875924596938943,0.0,0.0,0.0,-0.0101974397917118,-0.0,-0.0,0.9986024681473176,0.9972024723053059
2024-10-03 11:00:00+00:00,SOL,Logistic Regression,candle_extended,long_only,with_cost,FLAT,HOLD,0,0.5322701985031191,0.0,0.0,0.0,-0.005480052608505,-0.0,-0.0,0.9986024681473176,0.9972024723053059
