datetime,asset,model,feature_set,strategy_mode,cost_regime,signal,trade_action,is_trade_event,y_prob,position,position_change,transaction_cost,raw_return,gross_return,net_return,gross_equity_curve,net_equity_curve
2024-10-03 07:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.500384,0.0,0.0,0.0,-0.0098303777949113,-0.0,-0.0,1.0,1.0
2024-10-03 08:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.49779594,0.0,0.0,0.0,0.0114853027058592,0.0,0.0,1.0,1.0
2024-10-03 09:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.502771,0.0,0.0,0.0,0.008660508083141,0.0,0.0,1.0,1.0
2024-10-03 10:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.50580156,0.0,0.0,0.0,-0.0131654264453349,-0.0,-0.0,1.0,1.0
2024-10-03 11:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.5019925,0.0,0.0,0.0,0.0059938128383603,0.0,0.0,1.0,1.0
2024-10-03 12:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.50797474,0.0,0.0,0.0,0.0019219680953295,0.0,0.0,1.0,1.0
2024-10-03 13:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.507208,0.0,0.0,0.0,-0.0074812967581047,-0.0,-0.0,1.0,1.0
2024-10-03 14:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.50234103,0.0,0.0,0.0,0.0100502512562814,0.0,0.0,1.0,1.0
2024-10-03 15:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.50578177,0.0,0.0,0.0,-0.0151167240719477,-0.0,-0.0,1.0,1.0
2024-10-03 16:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.5027869,0.0,0.0,0.0,0.0120458519525936,0.0,0.0,1.0,1.0
2024-10-03 17:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.50848436,0.0,0.0,0.0,0.004223459397197,0.0,0.0,1.0,1.0
2024-10-03 18:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.5009825,0.0,0.0,0.0,0.0078378895048747,0.0,0.0,1.0,1.0
2024-10-03 19:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.49794507,0.0,0.0,0.0,-0.0062594840667677,-0.0,-0.0,1.0,1.0
2024-10-03 20:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.494089,0.0,0.0,0.0,0.0020996373353692,0.0,0.0,1.0,1.0
2024-10-03 21:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.49907714,0.0,0.0,0.0,-0.0003809523809523,-0.0,-0.0,1.0,1.0
2024-10-03 22:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.500461,0.0,0.0,0.0,-0.0057164634146341,-0.0,-0.0,1.0,1.0
2024-10-03 23:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.49687704,0.0,0.0,0.0,-0.0120735914143351,-0.0,-0.0,1.0,1.0
2024-10-04 00:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.5016953,0.0,0.0,0.0,0.0161008729388945,0.0,0.0,1.0,1.0
2024-10-04 01:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.4974086,0.0,0.0,0.0,-0.0017182130584192,-0.0,-0.0,1.0,1.0
2024-10-04 02:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.5010854,0.0,0.0,0.0,0.0034423407917383,0.0,0.0,1.0,1.0
2024-10-04 03:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.5074476,0.0,0.0,0.0,0.0022870211549457,0.0,0.0,1.0,1.0
2024-10-04 04:00:00+00:00,XRP,CNN,candle_raw,short_only,no_cost,FLAT,HOLD,0,0.50402546,0.0,0.0,0.0,0.0041833048108004,0.0,0.0,1.0,1.0
