Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,ohlc,extended,long_short,0.18288612241916957,0.8181818181818181,0.010956613133939459,0.0018360262216047328,0.2983405793247931,0.7368421052631579,0.001272264631043257,0.0022112134866977317
GRU,candle,extended,long_short,0.005072403370429063,0.7244755244755245,0.016398975287721763,0.00015389775508636936,-0.020622271293303872,0.7170906200317966,0.03200986361101786,-0.00020425967533823218
Logistic Regression,candle,extended,long_short,-0.05089612559927816,0.8162650602409638,0.010224043857768386,-0.0009627857108106541,-0.014130790286822443,0.6599756690997567,0.14433682015510588,-0.00013906200556949763
Logistic Regression,ohlc,extended,long_short,-0.020445333362235155,0.8280254777070064,0.01021672207277799,-0.000202217460087516,-0.013536995148870407,0.6329679301691741,0.11422916099336784,-0.00011594879650844959
Logistic Regression,ohlc,raw,long_short,-0.04067478366676528,0.7525062656641603,0.03837402772221203,-0.0006284730172674543,-0.005173856075031739,0.5990563220025601,0.4186768346070645,-1.9279495428682918e-05
GRU,candle,raw,long_short,0.031194272103307115,0.6303030303030304,0.028838273791490916,0.00045454089683565806,-0.02897421542788509,0.5954142947501582,0.07267475095644255,-0.0006676275866984196
LightGBM,ohlc,raw,long_short,-0.0707900455319729,0.5717919728660259,0.014437385752524772,-0.001353670690629328,-0.014453913435279396,0.5776577767981779,0.20549722157331182,-0.0002654442070681587
LightGBM,candle,extended,long_short,0.02022001255964021,0.6215686274509804,0.010635238065766758,0.0005045818990018652,-0.0049123646972160035,0.5673936123153145,0.0162780104147653,7.543625203873202e-05
XGBoost,candle,extended,long_short,-0.024479475430743705,0.5444596763251346,0.0942512659780689,-0.00027600570975513895,-0.009897054748350054,0.5257595776408412,0.24976175505274187,-9.040901284214232e-05
RSI,rule,rule,long_short,-0.0013716019288385094,0.5377074044822288,0.4408324842729083,2.612462639215536e-05,-0.008511565430239681,0.5235711648024948,0.4346806401246026,-0.00012478100140009542
XGBoost,ohlc,extended,long_short,-0.01799637123856797,0.547078579926928,0.05781737313142521,-0.00017464561650675002,-0.011116165361970003,0.5138789411641822,0.1777484898160198,-9.342629465259494e-05
LightGBM,ohlc,extended,long_short,-0.053827678193981834,0.6018445322793149,0.015953271539309973,-0.0011365106460204644,-0.043275095004789564,0.510492125984252,0.05185534008743758,-0.0007797595655886493
SMA,rule,rule,long_short,-0.019001527632144296,0.5234566079109387,0.03440532869844621,-0.00017971598833174443,-0.020168047981029162,0.5066669027049993,0.06631093747097215,-0.0003266640657472588
LightGBM,candle,raw,long_short,-0.017929689723116007,0.5982789855072463,0.018662124765426585,-0.00014396495838225963,-0.016242561191666536,0.5031750414135836,0.1699369790029923,-0.00018212147167139865
XGBoost,candle,raw,long_short,-0.04260196903529509,0.5174903627557577,0.04512533514434692,-0.0006289367869612511,-0.03246212350786725,0.4968046683365738,0.10293542641208352,-0.0005587202012838718
XGBoost,ohlc,raw,long_short,-0.0411446715254625,0.5506468965727435,0.037349806704876254,-0.0006128384952926093,-0.017145875716461544,0.494498663491244,0.15248037856282046,-0.00028014080951893025
Logistic Regression,candle,raw,long_short,-0.03039856239460835,0.7431842966194111,0.04235797671175045,-0.0003970044377697921,-0.008334740523161674,0.4694628403237675,0.45674365596381206,-0.00014393040864427276
GRU,ohlc,raw,long_short,0.3171513913524415,0.5942492012779552,0.017667173252279636,0.0010396238833345482,-0.052612288366413754,0.4602409638554217,0.01773115484589677,-0.0011784849161592
