Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.07053675389822751,0.658458838274059,0.04846504766669459,0.0008766882356522115,0.010585339317241106,0.5585438799521794,0.07651646365984267,0.0001274200508791624
raw,0.03305441466916492,0.6494647547614202,0.07989801491815654,0.00040004755299179857,-0.0015761455859534053,0.5088722900696856,0.14782845347206913,4.1733058424678434e-05
