Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,-0.004837603974302924,0.5350079373763014,0.15232032893262837,-8.961123226137865e-06,-0.01892576534707581,0.515301826032075,0.41395926979555625,-9.182149731394411e-05
ohlc,-0.00518341145331687,0.5712272180913389,0.07722264977659685,-1.9754964948044623e-05,-0.0595940497601944,0.5296266958691306,0.21957072655403204,-0.00035824374961452795
