Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.04632986409112551,0.6592936948830175,0.07139741146767074,0.0005290326281085512,0.01582251994406406,0.5523939512694864,0.12640973491770502,0.0002123923913125611
ohlc,0.05726130447626693,0.6486298981524617,0.056965651117180396,0.000747703160535459,-0.006813326212776358,0.5150222187523786,0.09793518221420679,-4.323928200872026e-05
