Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,-0.015475441092767068,0.5815417590398042,0.037376753798239896,-0.0004103234079225705,-0.008133568501711192,0.5197863630875744,0.23762569803776704,-0.00011119451632477065
raw,-0.037524326947953136,0.5312338547753354,0.0401819560272934,-0.0007821260486578414,-0.11946604570908148,0.4238970367216042,0.34557325430635305,-0.005641981540525355
