Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
Logistic Regression,candle,extended,long_short,-0.0332126838500103,0.8162650602409638,0.0102240438577683,-0.0007204780185029,0.0161766761234673,0.708250087320992,0.1442442104125609,0.0001697956131859
Logistic Regression,ohlc,extended,long_short,0.0022356602290755,0.8280254777070064,0.0102167220727779,5.05603176902622e-05,0.0238370530598043,0.6356404881335629,0.1110804297468407,0.0002565904724683
Logistic Regression,ohlc,raw,long_short,-0.029376822114663,0.7525062656641603,0.038374027722212,-0.0003979105172674,0.0029453893620303,0.6063728953414373,0.4207066546753403,2.875945370568856e-05
LightGBM,ohlc,raw,long_short,-0.0584534104060639,0.5717919728660259,0.0144373857525247,-0.0010318758188344,-0.0051514836031133,0.5793745051464766,0.2304092423178941,-5.892935540938499e-05
LightGBM,ohlc,extended,long_short,-0.0397901512726113,0.6018445322793149,0.0159532715393099,-0.0008349903757501,-0.0159456096737306,0.5673448511025233,0.0689615625212538,-0.0001856846766436
GRU,candle,extended,long_short,-0.0208273942177182,0.797583081570997,0.019168377017326,-0.0003863778939948,-0.0271313382131145,0.5604184257435032,0.0856635800531906,-0.0003264698406692
LightGBM,candle,extended,long_short,0.0467194181439754,0.6215686274509804,0.0106352380657667,0.0008247946649593,0.0365402746686062,0.5564855046655744,0.0183097290499692,0.0006429232475184
GRU,ohlc,extended,long_short,-0.0078407865586332,0.8048780487804879,0.0115042582598978,-0.000160624847426,0.0125620028665441,0.5561280824438719,0.0146324268135693,0.0001587047325563
XGBoost,ohlc,extended,long_short,0.0096031984801418,0.547078579926928,0.0578173731314252,0.0001183561440566,0.0231927154656416,0.5394181327279919,0.1700504897832233,0.0002305085433789
XGBoost,candle,extended,long_short,0.0032617668657197,0.5444596763251346,0.0942512659780689,3.2773733499678964e-05,0.0161901671406931,0.5322274547063096,0.2621296920813428,0.0001633472867442
RSI,rule,rule,long_short,0.0104592472120028,0.5377074044822288,0.4408324842729083,8.99378780372654e-05,-0.0063091396459506,0.5235711648024948,0.4346806401246026,-6.5783543679304e-05
SMA,rule,rule,long_short,-0.0133374693583698,0.5234566079109387,0.0344053286984462,-0.0001617186946916,-0.0184688958684779,0.5066669027049993,0.0663109374709721,-0.0003105803894783
LightGBM,candle,raw,long_short,0.0143471438670704,0.5982789855072463,0.0186621247654265,0.0001607520227498,-0.0158465199485099,0.4957505041774704,0.1581736431328599,-0.0001467425628873
XGBoost,candle,raw,long_short,-0.0254121357462105,0.5174903627557577,0.0451253351443469,-0.0003087557432977,-0.0191898191363012,0.4956803586574579,0.088592727756121,-0.0001966153638201
XGBoost,ohlc,raw,long_short,-0.0227238026015942,0.5506468965727435,0.0373498067048762,-0.0003062900641875,-0.0043849353893799,0.4936376743466122,0.1786781827575982,-5.069857724199858e-05
GRU,ohlc,raw,long_short,0.0642685034119747,0.5625587958607714,0.0545819642205184,0.0005468081707898,-0.0501504278640142,0.4466733870967742,0.0084749589083698,-0.000763022379983
Logistic Regression,candle,raw,long_short,-0.019606400857254,0.7431842966194111,0.0423579767117504,-0.0002521242634778,-0.0135567915665791,0.4348668371953054,0.4570233837583748,-0.0001404436394012
GRU,candle,raw,long_short,0.0060153430333997,0.5069466371960846,0.2930814165753925,5.320866592725071e-05,0.0248990437568017,0.2550869012293345,0.2187386404943656,0.0002692095883003
