Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.06600904486983607,0.5915944658192291,0.058817728962894895,0.0007177823214782718,0.06718324734051057,0.561641156965012,0.061431154634659604,0.0008308407910943245
raw,0.030161001559997125,0.5348526255457455,0.1304944164862914,0.00030048078443306266,0.02930365371318152,0.510967627858911,0.14089088436828506,0.0002642019093724026
