Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.003939329170357028,0.5691601574340128,0.10731281841171923,-5.776502641576607e-05,-0.02782602961807912,0.5260051008081986,0.20832002562001903,-0.00022402017399980484
raw,-0.0036043957954000716,0.5296693185388052,0.06863747978993036,-0.00013805252432691462,-0.019601532751765596,0.5006444643639997,0.3062147641854455,-0.00013770746442298565
