Asset,Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
BTC,Logistic Regression,candle,raw,long_short,0.01000077008341372,0.7620772946859904,0.019523729778700837,0.0001017765887399729,0.07323910648018235,0.6294358507734303,0.03122449210360335,0.0006327760092617199
BTC,LightGBM,ohlc,extended,long_short,0.06707703855201348,0.6309143686502177,0.012428780749942844,0.00028616388743972525,0.07718281888142714,0.5868217054263566,0.012257399485191424,0.00032911468430084004
BTC,GRU,candle,raw,long_short,-0.012952103473250312,0.7520976353928299,0.0618423341291305,-5.195438803060914e-05,-0.000922871772546777,0.5817263544536272,0.40277112122415976,-3.828109259171949e-06
BTC,Logistic Regression,ohlc,extended,long_short,-0.010895096016973676,0.821875,0.019381171088590176,-5.331535167625109e-05,-0.003221631852656115,0.5712550028587764,0.030853974559507575,-1.4541682696183304e-05
BTC,GRU,ohlc,extended,long_short,-0.002059882819653621,0.7928176795580111,0.02862383751790678,-1.4089343920887774e-05,0.07530300287501662,0.563953488372093,0.01748062714002523,0.0005053280575488869
BTC,Logistic Regression,ohlc,raw,long_short,-0.004505892086488351,0.7938432835820896,0.0565043888044888,-3.46923021371894e-05,-0.005841688593445015,0.538215236194278,0.1075242713507983,-2.991284350660794e-05
BTC,Logistic Regression,candle,extended,long_short,0.060942378556896354,0.8157349896480331,0.02740338593915929,0.0005066184552599662,0.07510802402268706,0.5337338262476894,0.02807644389349362,0.0005774053809625498
BTC,GRU,candle,extended,long_short,0.0597381697657613,0.6145124716553289,0.02431365512291405,0.0004440324804549461,0.0015302923161857778,0.5325494986511936,0.01990547544987844,1.0988823874334867e-05
BTC,RSI,rule,rule,long_short,-0.02199185782898639,0.5414923776446734,0.4686260587717345,-0.00011322307113556232,-0.011062414997532011,0.5282839429665103,0.4626507408741879,-5.458963634285266e-05
BTC,XGBoost,candle,extended,long_short,-0.01943405911905656,0.5357976687848893,0.11480408229328923,-0.00010262955862911326,-0.043090145770789005,0.5264378293854979,0.1751031123173501,-0.000214769528914769
