Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.0317653072814735,0.5554618745155322,0.06290905810615627,0.00020740943428756552,-0.003999406004175305,0.5219640367270438,0.18145609429041343,-2.3562305372363612e-05
ohlc,0.09714305825856324,0.583172876557318,0.0362310606847535,0.0006531280086002603,0.010869778619862614,0.5165573698303806,0.08201721945694485,0.0001020604520533678
