Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.03552492972800825,0.5350079373763014,0.15232032893262842,0.00022443468600334937,0.020639191036149175,0.515301826032075,0.41395926979555625,8.09014372720613e-05
ohlc,0.042864405532964826,0.5712272180913389,0.07722264977659687,0.00023741787382279504,-0.011322997417572377,0.5296266958691306,0.19212438573477802,-0.00012643612514838786
