Feature Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
extended,0.08316587339391757,0.6440296392349447,0.12260299258966248,0.001031482886036875,0.030580627022732326,0.5416379156171108,0.16218327195338267,0.0003390021082663418
raw,0.03799497197810929,0.6218021835211968,0.08894486008158525,0.000456718735665625,0.016177753951673524,0.5387246519221763,0.16223373676904004,0.0001946639943679359
