Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.07821565938220056,0.5662254301214249,0.09693548513041542,0.0005824078964484889,0.07380128010848627,0.5443290545010645,0.08752299380835496,0.0006095299090566983
ohlc,0.052492385026913044,0.5634888449806122,0.06422806510051275,0.0003152716274617149,0.08661717063495888,0.5523325600001013,0.08040229645833676,0.00039707078288540827
