Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
candle,0.09416393219292961,0.6733860332037774,0.10795375890464094,0.0010075918303052744,0.05001991398857614,0.5902303571042344,0.16135710854941623,0.0005605408855955831
ohlc,0.13146854833478916,0.6243831647147586,0.08895795692837169,0.0010932560553427078,0.019997932822268614,0.49978162233279566,0.14261771034523052,0.0002674914878157171
